#ies_format_version: 1.0
#file: 20250312_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250312;	132948;	1741766388.000;	  err32
20250312;	132952;	1741766392.000;	  err32
20250312;	132956;	1741766396.000;	  err32
20250312;	133000;	1741766400.000;	  err32
20250312;	133004;	1741766404.000;	  err32
20250312;	133008;	1741766408.000;	  err32
20250312;	133012;	1741766412.000;	  err32
20250312;	133016;	1741766416.000;	  err32
20250312;	133020;	1741766420.000;	  err32
20250312;	133024;	1741766424.000;	  err32
20250312;	133028;	1741766428.000;	  err32
20250312;	133032;	1741766432.000;	  err32
20250312;	133036;	1741766436.000;	  err32
20250312;	133040;	1741766440.000;	  err32
20250312;	133044;	1741766444.000;	  err32
20250312;	133048;	1741766448.000;	  err32
20250312;	133052;	1741766452.000;	  err32
20250312;	133056;	1741766456.000;	  err32
20250312;	133100;	1741766460.000;	  err32
20250312;	133104;	1741766464.000;	  err32
20250312;	133108;	1741766468.000;	  err32
20250312;	133112;	1741766472.000;	  err32
20250312;	133116;	1741766476.000;	  err32
20250312;	133120;	1741766480.000;	  err32
20250312;	133124;	1741766484.000;	  err32
20250312;	133128;	1741766488.000;	  err32
20250312;	133132;	1741766492.000;	  err32
20250312;	133136;	1741766496.000;	  err32
20250312;	133140;	1741766500.000;	  err32
20250312;	133144;	1741766504.000;	  err32
20250312;	133148;	1741766508.000;	  err32
20250312;	133152;	1741766512.000;	  err32
20250312;	133156;	1741766516.000;	  err32
20250312;	133200;	1741766520.000;	  err32
20250312;	133204;	1741766524.000;	  err32
20250312;	133208;	1741766528.000;	  err32
20250312;	133212;	1741766532.000;	  err32
20250312;	133216;	1741766536.000;	  err32
20250312;	133220;	1741766540.000;	  err32
20250312;	133224;	1741766544.000;	  err32
20250312;	133228;	1741766548.000;	  err32
20250312;	133232;	1741766552.000;	  err32
20250312;	133236;	1741766556.000;	  err32
20250312;	133240;	1741766560.000;	  err32
20250312;	133244;	1741766564.000;	  err32
20250312;	133248;	1741766568.000;	  err32
20250312;	133252;	1741766572.000;	  err32
20250312;	133256;	1741766576.000;	  err32
20250312;	133300;	1741766580.000;	  err32
20250312;	133304;	1741766584.000;	  err32
20250312;	133308;	1741766588.000;	  err32
20250312;	133312;	1741766592.000;	  err32
20250312;	133316;	1741766596.000;	  err32
20250312;	133320;	1741766600.000;	  err32
20250312;	133324;	1741766604.000;	  err32
20250312;	133328;	1741766608.000;	  err32
20250312;	133332;	1741766612.000;	  err32
20250312;	133336;	1741766616.000;	  err32
20250312;	133340;	1741766620.000;	  err32
20250312;	133344;	1741766624.000;	  err32
20250312;	133348;	1741766628.000;	  err32
20250312;	133352;	1741766632.000;	  err32
20250312;	133356;	1741766636.000;	  err32
20250312;	133400;	1741766640.000;	  err32
20250312;	133404;	1741766644.000;	  err32
20250312;	133408;	1741766648.000;	  err32
20250312;	133412;	1741766652.000;	  err32
20250312;	133416;	1741766656.000;	  err32
20250312;	133420;	1741766660.000;	  err32
20250312;	133424;	1741766664.000;	  err32
20250312;	133428;	1741766668.000;	  err32
20250312;	133432;	1741766672.000;	  err32
20250312;	133436;	1741766676.000;	  err32
20250312;	133440;	1741766680.000;	  err32
20250312;	133444;	1741766684.000;	  err32
20250312;	133448;	1741766688.000;	  err32
20250312;	133452;	1741766692.000;	  err32
20250312;	133456;	1741766696.000;	  err32
20250312;	133500;	1741766700.000;	  err32
20250312;	133504;	1741766704.000;	  err32
20250312;	133508;	1741766708.000;	  err32
20250312;	133512;	1741766712.000;	  err32
20250312;	133516;	1741766716.000;	  err32
20250312;	133520;	1741766720.000;	  err32
20250312;	133524;	1741766724.000;	  err32
20250312;	133528;	1741766728.000;	  err32
20250312;	133532;	1741766732.000;	  err32
20250312;	133536;	1741766736.000;	  err32
20250312;	133540;	1741766740.000;	  err32
20250312;	133544;	1741766744.000;	  err32
20250312;	133548;	1741766748.000;	  err32
20250312;	133552;	1741766752.000;	  err32
20250312;	133556;	1741766756.000;	  err32
20250312;	133600;	1741766760.000;	  err32
20250312;	133604;	1741766764.000;	  err32
20250312;	133608;	1741766768.000;	  err32
20250312;	133612;	1741766772.000;	  err32
20250312;	133616;	1741766776.000;	  err32
20250312;	133620;	1741766780.000;	  err32
20250312;	133624;	1741766784.000;	  err32
20250312;	133628;	1741766788.000;	  err32
20250312;	133632;	1741766792.000;	  err32
20250312;	133636;	1741766796.000;	  err32
20250312;	133640;	1741766800.000;	  err32
20250312;	133644;	1741766804.000;	  err32
20250312;	133648;	1741766808.000;	  err32
20250312;	133652;	1741766812.000;	  err32
20250312;	133656;	1741766816.000;	  err32
20250312;	133700;	1741766820.000;	  err32
20250312;	133704;	1741766824.000;	  err32
20250312;	133708;	1741766828.000;	  err32
20250312;	133712;	1741766832.000;	  err32
20250312;	133716;	1741766836.000;	  err32
20250312;	133720;	1741766840.000;	  err32
20250312;	133724;	1741766844.000;	  err32
20250312;	133728;	1741766848.000;	  err32
20250312;	133732;	1741766852.000;	  err32
20250312;	133736;	1741766856.000;	  err32
20250312;	133740;	1741766860.000;	  err32
20250312;	133744;	1741766864.000;	  err32
20250312;	133748;	1741766868.000;	  err32
20250312;	133752;	1741766872.000;	  err32
20250312;	133756;	1741766876.000;	  err32
20250312;	133800;	1741766880.000;	  err32
20250312;	133804;	1741766884.000;	  err32
20250312;	133808;	1741766888.000;	  err32
20250312;	133812;	1741766892.000;	  err32
20250312;	133816;	1741766896.000;	  err32
20250312;	133820;	1741766900.000;	  err32
20250312;	133824;	1741766904.000;	  err32
20250312;	133828;	1741766908.000;	  err32
20250312;	133832;	1741766912.000;	  err32
20250312;	133836;	1741766916.000;	  err32
20250312;	133840;	1741766920.000;	  err32
20250312;	133844;	1741766924.000;	  err32
20250312;	133848;	1741766928.000;	  err32
20250312;	133852;	1741766932.000;	  err32
20250312;	133856;	1741766936.000;	  err32
20250312;	133900;	1741766940.000;	  err32
20250312;	133904;	1741766944.000;	  err32
20250312;	133908;	1741766948.000;	  err32
20250312;	133912;	1741766952.000;	  err32
20250312;	133916;	1741766956.000;	  err32
20250312;	133920;	1741766960.000;	  err32
20250312;	133924;	1741766964.000;	  err32
20250312;	133928;	1741766968.000;	  err32
20250312;	133932;	1741766972.000;	  err32
20250312;	133936;	1741766976.000;	  err32
20250312;	133940;	1741766980.000;	  err32
20250312;	133944;	1741766984.000;	  err32
20250312;	133948;	1741766988.000;	  err32
20250312;	133952;	1741766992.000;	  err32
20250312;	133956;	1741766996.000;	  err32
20250312;	134000;	1741767000.000;	  err32
20250312;	134004;	1741767004.000;	  err32
20250312;	134008;	1741767008.000;	  err32
20250312;	134012;	1741767012.000;	  err32
20250312;	134016;	1741767016.000;	  err32
20250312;	134020;	1741767020.000;	  err32
20250312;	134024;	1741767024.000;	  err32
20250312;	134028;	1741767028.000;	  err32
20250312;	134032;	1741767032.000;	  err32
20250312;	134036;	1741767036.000;	  err32
20250312;	134040;	1741767040.000;	  err32
20250312;	134044;	1741767044.000;	  err32
20250312;	134048;	1741767048.000;	  err32
20250312;	134052;	1741767052.000;	  err32
20250312;	134056;	1741767056.000;	  err32
20250312;	134100;	1741767060.000;	  err32
20250312;	134104;	1741767064.000;	  err32
20250312;	134108;	1741767068.000;	  err32
20250312;	134112;	1741767072.000;	  err32
20250312;	134116;	1741767076.000;	  err32
20250312;	134120;	1741767080.000;	  err32
20250312;	134124;	1741767084.000;	  err32
20250312;	134128;	1741767088.000;	  err32
20250312;	134132;	1741767092.000;	  err32
20250312;	134136;	1741767096.000;	  err32
20250312;	134140;	1741767100.000;	  err32
20250312;	134144;	1741767104.000;	  err32
20250312;	134148;	1741767108.000;	  err32
20250312;	134152;	1741767112.000;	  err32
20250312;	134156;	1741767116.000;	  err32
20250312;	134200;	1741767120.000;	  err32
20250312;	134204;	1741767124.000;	  err32
20250312;	134208;	1741767128.000;	  err32
20250312;	134212;	1741767132.000;	  err32
20250312;	134216;	1741767136.000;	  err32
20250312;	134220;	1741767140.000;	  err32
20250312;	134224;	1741767144.000;	  err32
20250312;	134228;	1741767148.000;	  err32
20250312;	134232;	1741767152.000;	  err32
20250312;	134236;	1741767156.000;	  err32
20250312;	134240;	1741767160.000;	  err32
20250312;	134244;	1741767164.000;	  err32
20250312;	134248;	1741767168.000;	  err32
20250312;	134252;	1741767172.000;	  err32
20250312;	134256;	1741767176.000;	  err32
20250312;	134300;	1741767180.000;	  err32
20250312;	134304;	1741767184.000;	  err32
20250312;	134308;	1741767188.000;	  err32
20250312;	134312;	1741767192.000;	  err32
20250312;	134316;	1741767196.000;	  err32
20250312;	134320;	1741767200.000;	  err32
20250312;	134324;	1741767204.000;	  err32
20250312;	134328;	1741767208.000;	  err32
20250312;	134332;	1741767212.000;	  err32
20250312;	134336;	1741767216.000;	  err32
20250312;	134340;	1741767220.000;	  err32
20250312;	134344;	1741767224.000;	  err32
20250312;	134348;	1741767228.000;	  err32
20250312;	134352;	1741767232.000;	  err32
20250312;	134356;	1741767236.000;	  err32
20250312;	134400;	1741767240.000;	  err32
20250312;	134404;	1741767244.000;	  err32
20250312;	134408;	1741767248.000;	  err32
20250312;	134412;	1741767252.000;	  err32
20250312;	134416;	1741767256.000;	  err32
20250312;	134420;	1741767260.000;	  err32
20250312;	134424;	1741767264.000;	  err32
20250312;	134428;	1741767268.000;	  err32
20250312;	134432;	1741767272.000;	  err32
20250312;	134436;	1741767276.000;	  err32
20250312;	134440;	1741767280.000;	  err32
20250312;	134444;	1741767284.000;	  err32
20250312;	134448;	1741767288.000;	  err32
20250312;	134452;	1741767292.000;	  err32
20250312;	134456;	1741767296.000;	  err32
20250312;	134500;	1741767300.000;	  err32
20250312;	134504;	1741767304.000;	  err32
20250312;	134508;	1741767308.000;	  err32
20250312;	134512;	1741767312.000;	  err32
20250312;	134516;	1741767316.000;	  err32
20250312;	134520;	1741767320.000;	  err32
20250312;	134524;	1741767324.000;	  err32
20250312;	134528;	1741767328.000;	  err32
20250312;	134532;	1741767332.000;	  err32
20250312;	134536;	1741767336.000;	  err32
20250312;	134540;	1741767340.000;	  err32
20250312;	134544;	1741767344.000;	  err32
20250312;	134548;	1741767348.000;	  err32
20250312;	134552;	1741767352.000;	  err32
20250312;	134556;	1741767356.000;	  err32
20250312;	134600;	1741767360.000;	  err32
20250312;	134604;	1741767364.000;	  err32
20250312;	134608;	1741767368.000;	  err32
20250312;	134612;	1741767372.000;	  err32
20250312;	134616;	1741767376.000;	  err32
20250312;	134620;	1741767380.000;	  err32
20250312;	134624;	1741767384.000;	  err32
20250312;	134628;	1741767388.000;	  err32
20250312;	134632;	1741767392.000;	  err32
20250312;	134636;	1741767396.000;	  err32
20250312;	134640;	1741767400.000;	  err32
20250312;	134644;	1741767404.000;	  err32
20250312;	134648;	1741767408.000;	  err32
20250312;	134652;	1741767412.000;	  err32
20250312;	134656;	1741767416.000;	  err32
20250312;	134700;	1741767420.000;	  err32
20250312;	134704;	1741767424.000;	  err32
20250312;	134708;	1741767428.000;	  err32
20250312;	134712;	1741767432.000;	  err32
20250312;	134716;	1741767436.000;	  err32
20250312;	134720;	1741767440.000;	  err32
20250312;	134724;	1741767444.000;	  err32
20250312;	134728;	1741767448.000;	  err32
20250312;	134732;	1741767452.000;	  err32
20250312;	134736;	1741767456.000;	  err32
20250312;	134740;	1741767460.000;	  err32
20250312;	134744;	1741767464.000;	  err32
20250312;	134748;	1741767468.000;	  err32
20250312;	134752;	1741767472.000;	  err32
20250312;	134756;	1741767476.000;	  err32
20250312;	134800;	1741767480.000;	  err32
20250312;	134804;	1741767484.000;	  err32
20250312;	134808;	1741767488.000;	  err32
20250312;	134812;	1741767492.000;	  err32
20250312;	134816;	1741767496.000;	  err32
20250312;	134820;	1741767500.000;	  err32
20250312;	134824;	1741767504.000;	  err32
20250312;	134828;	1741767508.000;	  err32
20250312;	134832;	1741767512.000;	  err32
20250312;	134836;	1741767516.000;	  err32
20250312;	134840;	1741767520.000;	  err32
20250312;	134844;	1741767524.000;	  err32
20250312;	134848;	1741767528.000;	  err32
20250312;	134852;	1741767532.000;	  err32
20250312;	134856;	1741767536.000;	  err32
20250312;	134900;	1741767540.000;	  err32
20250312;	134904;	1741767544.000;	  err32
20250312;	134908;	1741767548.000;	  err32
20250312;	134912;	1741767552.000;	  err32
20250312;	134916;	1741767556.000;	  err32
20250312;	134920;	1741767560.000;	  err32
20250312;	134924;	1741767564.000;	  err32
20250312;	134928;	1741767568.000;	  err32
20250312;	134932;	1741767572.000;	  err32
20250312;	134936;	1741767576.000;	  err32
20250312;	134940;	1741767580.000;	  err32
20250312;	134944;	1741767584.000;	  err32
20250312;	134948;	1741767588.000;	  err32
20250312;	134952;	1741767592.000;	  err32
20250312;	134956;	1741767596.000;	  err32
20250312;	135000;	1741767600.000;	  err32
20250312;	135004;	1741767604.000;	  err32
20250312;	135008;	1741767608.000;	  err32
20250312;	135012;	1741767612.000;	  err32
20250312;	135016;	1741767616.000;	  err32
20250312;	135020;	1741767620.000;	  err32
20250312;	135024;	1741767624.000;	  err32
20250312;	135028;	1741767628.000;	  err32
20250312;	135032;	1741767632.000;	  err32
20250312;	135036;	1741767636.000;	  err32
20250312;	135040;	1741767640.000;	  err32
20250312;	135044;	1741767644.000;	  err32
20250312;	135048;	1741767648.000;	  err32
20250312;	135052;	1741767652.000;	  err32
20250312;	135056;	1741767656.000;	  err32
20250312;	135100;	1741767660.000;	  err32
20250312;	135104;	1741767664.000;	  err32
20250312;	135108;	1741767668.000;	  err32
20250312;	135112;	1741767672.000;	  err32
20250312;	135116;	1741767676.000;	  err32
20250312;	135120;	1741767680.000;	  err32
20250312;	135124;	1741767684.000;	  err32
20250312;	135128;	1741767688.000;	  err32
20250312;	135132;	1741767692.000;	  err32
20250312;	135136;	1741767696.000;	  err32
20250312;	135140;	1741767700.000;	  err32
20250312;	135144;	1741767704.000;	  err32
20250312;	135148;	1741767708.000;	  err32
20250312;	135152;	1741767712.000;	  err32
20250312;	135156;	1741767716.000;	  err32
20250312;	135200;	1741767720.000;	  err32
20250312;	135204;	1741767724.000;	  err32
20250312;	135208;	1741767728.000;	  err32
20250312;	135212;	1741767732.000;	  err32
20250312;	135216;	1741767736.000;	  err32
20250312;	135220;	1741767740.000;	  err32
20250312;	135224;	1741767744.000;	  err32
20250312;	135228;	1741767748.000;	  err32
20250312;	135232;	1741767752.000;	  err32
20250312;	135236;	1741767756.000;	  err32
20250312;	135240;	1741767760.000;	  err32
20250312;	135244;	1741767764.000;	  err32
20250312;	135248;	1741767768.000;	  err32
20250312;	135252;	1741767772.000;	  err32
20250312;	135256;	1741767776.000;	  err32
20250312;	135300;	1741767780.000;	  err32
20250312;	135304;	1741767784.000;	  err32
20250312;	135308;	1741767788.000;	  err32
20250312;	135312;	1741767792.000;	  err32
20250312;	135316;	1741767796.000;	  err32
20250312;	135320;	1741767800.000;	  err32
20250312;	135324;	1741767804.000;	  err32
20250312;	135328;	1741767808.000;	  err32
20250312;	135332;	1741767812.000;	  err32
20250312;	135336;	1741767816.000;	  err32
20250312;	135340;	1741767820.000;	  err32
20250312;	135344;	1741767824.000;	  err32
20250312;	135348;	1741767828.000;	  err32
20250312;	135352;	1741767832.000;	  err32
20250312;	135356;	1741767836.000;	  err32
20250312;	135400;	1741767840.000;	  err32
20250312;	135404;	1741767844.000;	  err32
20250312;	135408;	1741767848.000;	  err32
20250312;	135412;	1741767852.000;	  err32
20250312;	135416;	1741767856.000;	  err32
20250312;	135420;	1741767860.000;	  err32
20250312;	135424;	1741767864.000;	  err32
20250312;	135428;	1741767868.000;	  err32
20250312;	135432;	1741767872.000;	  err32
20250312;	135436;	1741767876.000;	  err32
20250312;	135440;	1741767880.000;	  err32
20250312;	135444;	1741767884.000;	  err32
20250312;	135448;	1741767888.000;	  err32
20250312;	135452;	1741767892.000;	  err32
20250312;	135456;	1741767896.000;	  err32
20250312;	135500;	1741767900.000;	  err32
20250312;	135504;	1741767904.000;	  err32
20250312;	135508;	1741767908.000;	  err32
20250312;	135512;	1741767912.000;	  err32
20250312;	135516;	1741767916.000;	  err32
20250312;	135520;	1741767920.000;	  err32
20250312;	135524;	1741767924.000;	  err32
20250312;	135528;	1741767928.000;	  err32
20250312;	135532;	1741767932.000;	  err32
20250312;	135536;	1741767936.000;	  err32
20250312;	135540;	1741767940.000;	  err32
20250312;	135544;	1741767944.000;	  err32
20250312;	135548;	1741767948.000;	  err32
20250312;	135552;	1741767952.000;	  err32
20250312;	135556;	1741767956.000;	  err32
20250312;	135600;	1741767960.000;	  err32
20250312;	135604;	1741767964.000;	  err32
20250312;	135608;	1741767968.000;	  err32
20250312;	135612;	1741767972.000;	  err32
20250312;	135616;	1741767976.000;	  err32
20250312;	135620;	1741767980.000;	  err32
20250312;	135624;	1741767984.000;	  err32
20250312;	135628;	1741767988.000;	  err32
20250312;	135632;	1741767992.000;	  err32
20250312;	135636;	1741767996.000;	  err32
20250312;	135640;	1741768000.000;	  err32
20250312;	135644;	1741768004.000;	  err32
20250312;	135648;	1741768008.000;	  err32
20250312;	135652;	1741768012.000;	  err32
20250312;	135656;	1741768016.000;	  err32
20250312;	135700;	1741768020.000;	  err32
20250312;	135704;	1741768024.000;	  err32
20250312;	135708;	1741768028.000;	  err32
20250312;	135712;	1741768032.000;	  err32
20250312;	135716;	1741768036.000;	  err32
20250312;	135720;	1741768040.000;	  err32
20250312;	135724;	1741768044.000;	  err32
20250312;	135728;	1741768048.000;	  err32
20250312;	135732;	1741768052.000;	  err32
20250312;	135736;	1741768056.000;	  err32
20250312;	135740;	1741768060.000;	  err32
20250312;	135744;	1741768064.000;	  err32
20250312;	135748;	1741768068.000;	  err32
20250312;	135752;	1741768072.000;	  err32
20250312;	135756;	1741768076.000;	  err32
20250312;	135800;	1741768080.000;	  err32
20250312;	135804;	1741768084.000;	  err32
20250312;	135808;	1741768088.000;	  err32
20250312;	135812;	1741768092.000;	  err32
20250312;	135816;	1741768096.000;	  err32
20250312;	135820;	1741768100.000;	  err32
20250312;	135824;	1741768104.000;	  err32
20250312;	135828;	1741768108.000;	  err32
20250312;	135832;	1741768112.000;	  err32
20250312;	135836;	1741768116.000;	  err32
20250312;	135840;	1741768120.000;	  err32
20250312;	135844;	1741768124.000;	  err32
20250312;	135848;	1741768128.000;	  err32
20250312;	135852;	1741768132.000;	  err32
20250312;	135856;	1741768136.000;	  err32
20250312;	135900;	1741768140.000;	  err32
20250312;	135904;	1741768144.000;	  err32
20250312;	135908;	1741768148.000;	  err32
20250312;	135912;	1741768152.000;	  err32
20250312;	135916;	1741768156.000;	  err32
20250312;	135920;	1741768160.000;	  err32
20250312;	135924;	1741768164.000;	  err32
20250312;	135928;	1741768168.000;	  err32
20250312;	135932;	1741768172.000;	  err32
20250312;	135936;	1741768176.000;	  err32
20250312;	135940;	1741768180.000;	  err32
20250312;	135944;	1741768184.000;	  err32
20250312;	135948;	1741768188.000;	  err32
20250312;	135952;	1741768192.000;	  err32
20250312;	135956;	1741768196.000;	  err32
20250312;	140000;	1741768200.000;	  err32
20250312;	140004;	1741768204.000;	  err32
20250312;	140008;	1741768208.000;	  err32
20250312;	140012;	1741768212.000;	  err32
20250312;	140016;	1741768216.000;	  err32
20250312;	140020;	1741768220.000;	  err32
20250312;	140024;	1741768224.000;	  err32
20250312;	140028;	1741768228.000;	  err32
20250312;	140032;	1741768232.000;	  err32
20250312;	140036;	1741768236.000;	  err32
20250312;	140040;	1741768240.000;	  err32
20250312;	140044;	1741768244.000;	  err32
20250312;	140048;	1741768248.000;	  err32
20250312;	140052;	1741768252.000;	  err32
20250312;	140056;	1741768256.000;	  err32
20250312;	140100;	1741768260.000;	  err32
20250312;	140104;	1741768264.000;	  err32
20250312;	140108;	1741768268.000;	  err32
20250312;	140112;	1741768272.000;	  err32
20250312;	140116;	1741768276.000;	  err32
20250312;	140120;	1741768280.000;	  err32
20250312;	140124;	1741768284.000;	  err32
20250312;	140128;	1741768288.000;	  err32
20250312;	140132;	1741768292.000;	  err32
20250312;	140136;	1741768296.000;	  err32
20250312;	140140;	1741768300.000;	  err32
20250312;	140144;	1741768304.000;	  err32
20250312;	140148;	1741768308.000;	  err32
20250312;	140152;	1741768312.000;	  err32
20250312;	140156;	1741768316.000;	  err32
20250312;	140200;	1741768320.000;	  err32
20250312;	140204;	1741768324.000;	  err32
20250312;	140208;	1741768328.000;	  err32
20250312;	140212;	1741768332.000;	  err32
20250312;	140216;	1741768336.000;	  err32
20250312;	140220;	1741768340.000;	  err32
20250312;	140224;	1741768344.000;	  err32
20250312;	140228;	1741768348.000;	  err32
20250312;	140232;	1741768352.000;	  err32
20250312;	140236;	1741768356.000;	  err32
20250312;	140240;	1741768360.000;	  err32
20250312;	140244;	1741768364.000;	  err32
20250312;	140248;	1741768368.000;	  err32
20250312;	140252;	1741768372.000;	  err32
20250312;	140256;	1741768376.000;	  err32
20250312;	140300;	1741768380.000;	  err32
20250312;	140304;	1741768384.000;	  err32
20250312;	140308;	1741768388.000;	  err32
20250312;	140312;	1741768392.000;	  err32
20250312;	140316;	1741768396.000;	  err32
20250312;	140320;	1741768400.000;	  err32
20250312;	140324;	1741768404.000;	  err32
20250312;	140328;	1741768408.000;	  err32
20250312;	140332;	1741768412.000;	  err32
20250312;	140336;	1741768416.000;	  err32
20250312;	140340;	1741768420.000;	  err32
20250312;	140344;	1741768424.000;	  err32
20250312;	140348;	1741768428.000;	  err32
20250312;	140352;	1741768432.000;	  err32
20250312;	140356;	1741768436.000;	  err32
20250312;	140400;	1741768440.000;	  err32
20250312;	140404;	1741768444.000;	  err32
20250312;	140408;	1741768448.000;	  err32
20250312;	140412;	1741768452.000;	  err32
20250312;	140416;	1741768456.000;	  err32
20250312;	140420;	1741768460.000;	  err32
20250312;	140424;	1741768464.000;	  err32
20250312;	140428;	1741768468.000;	  err32
20250312;	140432;	1741768472.000;	  err32
20250312;	140436;	1741768476.000;	  err32
20250312;	140440;	1741768480.000;	  err32
20250312;	140444;	1741768484.000;	  err32
20250312;	140448;	1741768488.000;	  err32
20250312;	140452;	1741768492.000;	  err32
20250312;	140456;	1741768496.000;	  err32
20250312;	140500;	1741768500.000;	  err32
20250312;	140504;	1741768504.000;	  err32
20250312;	140508;	1741768508.000;	  err32
20250312;	140512;	1741768512.000;	  err32
20250312;	140516;	1741768516.000;	  err32
20250312;	140520;	1741768520.000;	  err32
20250312;	140524;	1741768524.000;	  err32
20250312;	140528;	1741768528.000;	  err32
20250312;	140532;	1741768532.000;	  err32
20250312;	140536;	1741768536.000;	  err32
20250312;	140540;	1741768540.000;	  err32
20250312;	140544;	1741768544.000;	  err32
20250312;	140548;	1741768548.000;	  err32
20250312;	140552;	1741768552.000;	  err32
20250312;	140556;	1741768556.000;	  err32
20250312;	140600;	1741768560.000;	  err32
20250312;	140604;	1741768564.000;	  err32
20250312;	140608;	1741768568.000;	  err32
20250312;	140612;	1741768572.000;	  err32
20250312;	140616;	1741768576.000;	  err32
20250312;	140620;	1741768580.000;	  err32
20250312;	140624;	1741768584.000;	  err32
20250312;	140628;	1741768588.000;	  err32
20250312;	140632;	1741768592.000;	  err32
20250312;	140636;	1741768596.000;	  err32
20250312;	140640;	1741768600.000;	  err32
20250312;	140644;	1741768604.000;	  err32
20250312;	140648;	1741768608.000;	  err32
20250312;	140652;	1741768612.000;	  err32
20250312;	140656;	1741768616.000;	  err32
20250312;	140700;	1741768620.000;	  err32
20250312;	140704;	1741768624.000;	  err32
20250312;	140708;	1741768628.000;	  err32
20250312;	140712;	1741768632.000;	  err32
20250312;	140716;	1741768636.000;	  err32
20250312;	140720;	1741768640.000;	  err32
20250312;	140724;	1741768644.000;	  err32
20250312;	140728;	1741768648.000;	  err32
20250312;	140732;	1741768652.000;	  err32
20250312;	140736;	1741768656.000;	  err32
20250312;	140740;	1741768660.000;	  err32
20250312;	140744;	1741768664.000;	  err32
20250312;	140748;	1741768668.000;	  err32
20250312;	140752;	1741768672.000;	  err32
20250312;	140756;	1741768676.000;	  err32
20250312;	140800;	1741768680.000;	  err32
20250312;	140804;	1741768684.000;	  err32
20250312;	140808;	1741768688.000;	  err32
20250312;	140812;	1741768692.000;	  err32
20250312;	140816;	1741768696.000;	  err32
20250312;	140820;	1741768700.000;	  err32
20250312;	140824;	1741768704.000;	  err32
20250312;	140828;	1741768708.000;	  err32
20250312;	140832;	1741768712.000;	  err32
20250312;	140836;	1741768716.000;	  err32
20250312;	140840;	1741768720.000;	  err32
20250312;	140844;	1741768724.000;	  err32
20250312;	140848;	1741768728.000;	  err32
20250312;	140852;	1741768732.000;	  err32
20250312;	140856;	1741768736.000;	  err32
20250312;	140900;	1741768740.000;	  err32
20250312;	140904;	1741768744.000;	  err32
20250312;	140908;	1741768748.000;	  err32
20250312;	140912;	1741768752.000;	  err32
20250312;	140916;	1741768756.000;	  err32
20250312;	140920;	1741768760.000;	  err32
20250312;	140924;	1741768764.000;	  err32
20250312;	140928;	1741768768.000;	  err32
20250312;	140932;	1741768772.000;	  err32
20250312;	140936;	1741768776.000;	  err32
20250312;	140940;	1741768780.000;	  err32
20250312;	140944;	1741768784.000;	  err32
20250312;	140948;	1741768788.000;	  err32
20250312;	140952;	1741768792.000;	  err32
20250312;	140956;	1741768796.000;	  err32
20250312;	141000;	1741768800.000;	  err32
20250312;	141004;	1741768804.000;	  err32
20250312;	141008;	1741768808.000;	  err32
20250312;	141012;	1741768812.000;	  err32
20250312;	141016;	1741768816.000;	  err32
20250312;	141020;	1741768820.000;	  err32
20250312;	141024;	1741768824.000;	  err32
20250312;	141028;	1741768828.000;	  err32
20250312;	141032;	1741768832.000;	  err32
20250312;	141036;	1741768836.000;	  err32
20250312;	141040;	1741768840.000;	  err32
20250312;	141044;	1741768844.000;	  err32
20250312;	141048;	1741768848.000;	  err32
20250312;	141052;	1741768852.000;	  err32
20250312;	141056;	1741768856.000;	  err32
20250312;	141100;	1741768860.000;	  err32
20250312;	141104;	1741768864.000;	  err32
20250312;	141108;	1741768868.000;	  err32
20250312;	141112;	1741768872.000;	  err32
20250312;	141116;	1741768876.000;	  err32
20250312;	141120;	1741768880.000;	  err32
20250312;	141124;	1741768884.000;	  err32
20250312;	141128;	1741768888.000;	  err32
20250312;	141132;	1741768892.000;	  err32
20250312;	141136;	1741768896.000;	  err32
20250312;	141140;	1741768900.000;	  err32
20250312;	141144;	1741768904.000;	  err32
20250312;	141148;	1741768908.000;	  err32
20250312;	141152;	1741768912.000;	  err32
20250312;	141156;	1741768916.000;	  err32
20250312;	141200;	1741768920.000;	  err32
20250312;	141204;	1741768924.000;	  err32
20250312;	141208;	1741768928.000;	  err32
20250312;	141212;	1741768932.000;	  err32
20250312;	141216;	1741768936.000;	  err32
20250312;	141220;	1741768940.000;	  err32
20250312;	141224;	1741768944.000;	  err32
20250312;	141228;	1741768948.000;	  err32
20250312;	141232;	1741768952.000;	  err32
20250312;	141236;	1741768956.000;	  err32
20250312;	141240;	1741768960.000;	  err32
20250312;	141244;	1741768964.000;	  err32
20250312;	141248;	1741768968.000;	  err32
20250312;	141252;	1741768972.000;	  err32
20250312;	141256;	1741768976.000;	  err32
20250312;	141300;	1741768980.000;	  err32
20250312;	141304;	1741768984.000;	  err32
20250312;	141308;	1741768988.000;	  err32
