#ies_format_version: 1.0
#file: 20250311_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250311;	161124;	1741689684.000;	      0
20250311;	161128;	1741689688.000;	      0
20250311;	161132;	1741689692.000;	      0
20250311;	161136;	1741689696.000;	      0
20250311;	161140;	1741689700.000;	      0
20250311;	161144;	1741689704.000;	      0
20250311;	161148;	1741689708.000;	      0
20250311;	161152;	1741689712.000;	      0
20250311;	161156;	1741689716.000;	      0
20250311;	161200;	1741689720.000;	      0
20250311;	161204;	1741689724.000;	      0
20250311;	161208;	1741689728.000;	      0
20250311;	161212;	1741689732.000;	      0
20250311;	161216;	1741689736.000;	      0
20250311;	161220;	1741689740.000;	      0
20250311;	161224;	1741689744.000;	      0
20250311;	161228;	1741689748.000;	      0
20250311;	161232;	1741689752.000;	      0
20250311;	161236;	1741689756.000;	      0
20250311;	161240;	1741689760.000;	      0
20250311;	161244;	1741689764.000;	      0
20250311;	161248;	1741689768.000;	      0
20250311;	161252;	1741689772.000;	      0
20250311;	161256;	1741689776.000;	      0
20250311;	161300;	1741689780.000;	      0
20250311;	161304;	1741689784.000;	      0
20250311;	161308;	1741689788.000;	      0
20250311;	161312;	1741689792.000;	      0
20250311;	161316;	1741689796.000;	      0
20250311;	161320;	1741689800.000;	      0
20250311;	161324;	1741689804.000;	      0
20250311;	161328;	1741689808.000;	      0
20250311;	161332;	1741689812.000;	      0
20250311;	161336;	1741689816.000;	      0
20250311;	161340;	1741689820.000;	      0
20250311;	161344;	1741689824.000;	      0
20250311;	161348;	1741689828.000;	      0
20250311;	161352;	1741689832.000;	      0
20250311;	161356;	1741689836.000;	      0
20250311;	161400;	1741689840.000;	      0
20250311;	161404;	1741689844.000;	      0
20250311;	161408;	1741689848.000;	      0
20250311;	161412;	1741689852.000;	      0
20250311;	161416;	1741689856.000;	      0
20250311;	161420;	1741689860.000;	      0
20250311;	161424;	1741689864.000;	      0
20250311;	161428;	1741689868.000;	      0
20250311;	161432;	1741689872.000;	      0
20250311;	161436;	1741689876.000;	      0
20250311;	161440;	1741689880.000;	      0
20250311;	161444;	1741689884.000;	      0
20250311;	161448;	1741689888.000;	      0
20250311;	161452;	1741689892.000;	      0
20250311;	161456;	1741689896.000;	      0
20250311;	161500;	1741689900.000;	      0
20250311;	161504;	1741689904.000;	      0
20250311;	161508;	1741689908.000;	      0
20250311;	161512;	1741689912.000;	      0
20250311;	161516;	1741689916.000;	      0
20250311;	161520;	1741689920.000;	      0
20250311;	161524;	1741689924.000;	      0
20250311;	161528;	1741689928.000;	      0
20250311;	161532;	1741689932.000;	      0
20250311;	161536;	1741689936.000;	      0
20250311;	161540;	1741689940.000;	      0
20250311;	161544;	1741689944.000;	      0
20250311;	161548;	1741689948.000;	      0
20250311;	161552;	1741689952.000;	      0
20250311;	161556;	1741689956.000;	      0
20250311;	161600;	1741689960.000;	      0
20250311;	161604;	1741689964.000;	      0
20250311;	161608;	1741689968.000;	      0
20250311;	161612;	1741689972.000;	      0
20250311;	161616;	1741689976.000;	      0
20250311;	161620;	1741689980.000;	      0
20250311;	161624;	1741689984.000;	      0
20250311;	161628;	1741689988.000;	      0
20250311;	161632;	1741689992.000;	      0
20250311;	161636;	1741689996.000;	      0
20250311;	161640;	1741690000.000;	      0
20250311;	161644;	1741690004.000;	      0
20250311;	161648;	1741690008.000;	      0
20250311;	161652;	1741690012.000;	      0
20250311;	161656;	1741690016.000;	      0
20250311;	161700;	1741690020.000;	      0
20250311;	161704;	1741690024.000;	      0
20250311;	161708;	1741690028.000;	      0
20250311;	161712;	1741690032.000;	      0
20250311;	161716;	1741690036.000;	      0
20250311;	161720;	1741690040.000;	      0
20250311;	161724;	1741690044.000;	      0
20250311;	161728;	1741690048.000;	      0
20250311;	161732;	1741690052.000;	      0
20250311;	161736;	1741690056.000;	      0
20250311;	161740;	1741690060.000;	      0
20250311;	161744;	1741690064.000;	      0
20250311;	161748;	1741690068.000;	      0
20250311;	161752;	1741690072.000;	      0
20250311;	161756;	1741690076.000;	      0
20250311;	161800;	1741690080.000;	      0
20250311;	161804;	1741690084.000;	      0
20250311;	161808;	1741690088.000;	      0
20250311;	161812;	1741690092.000;	      0
20250311;	161816;	1741690096.000;	      0
20250311;	161820;	1741690100.000;	      0
20250311;	161824;	1741690104.000;	      0
20250311;	161828;	1741690108.000;	      0
20250311;	161832;	1741690112.000;	      0
20250311;	161836;	1741690116.000;	      0
20250311;	161840;	1741690120.000;	      0
20250311;	161844;	1741690124.000;	      0
20250311;	161848;	1741690128.000;	      0
20250311;	161852;	1741690132.000;	      0
20250311;	161856;	1741690136.000;	      0
20250311;	161900;	1741690140.000;	      0
20250311;	161904;	1741690144.000;	      0
20250311;	161908;	1741690148.000;	      0
20250311;	161912;	1741690152.000;	      0
20250311;	161916;	1741690156.000;	      0
20250311;	161920;	1741690160.000;	      0
20250311;	161924;	1741690164.000;	      0
20250311;	161928;	1741690168.000;	      0
20250311;	161932;	1741690172.000;	      0
20250311;	161936;	1741690176.000;	      0
20250311;	161940;	1741690180.000;	      0
20250311;	161944;	1741690184.000;	      0
20250311;	161948;	1741690188.000;	      0
20250311;	161952;	1741690192.000;	      0
20250311;	161956;	1741690196.000;	      0
20250311;	162000;	1741690200.000;	      0
20250311;	162004;	1741690204.000;	      0
20250311;	162008;	1741690208.000;	      0
20250311;	162012;	1741690212.000;	      0
20250311;	162016;	1741690216.000;	      0
20250311;	162020;	1741690220.000;	      0
20250311;	162024;	1741690224.000;	      0
20250311;	162028;	1741690228.000;	      0
20250311;	162032;	1741690232.000;	      0
20250311;	162036;	1741690236.000;	      0
20250311;	162040;	1741690240.000;	      0
20250311;	162044;	1741690244.000;	      0
20250311;	162048;	1741690248.000;	      0
20250311;	162052;	1741690252.000;	      0
20250311;	162056;	1741690256.000;	      0
20250311;	162100;	1741690260.000;	      0
20250311;	162104;	1741690264.000;	      0
20250311;	162108;	1741690268.000;	      0
20250311;	162112;	1741690272.000;	      0
20250311;	162116;	1741690276.000;	      0
20250311;	162120;	1741690280.000;	      0
20250311;	162124;	1741690284.000;	      0
20250311;	162128;	1741690288.000;	      0
20250311;	162132;	1741690292.000;	      0
20250311;	162136;	1741690296.000;	      0
20250311;	162140;	1741690300.000;	      0
20250311;	162144;	1741690304.000;	      0
20250311;	162148;	1741690308.000;	      0
20250311;	162152;	1741690312.000;	      0
20250311;	162156;	1741690316.000;	      0
20250311;	162200;	1741690320.000;	      0
20250311;	162204;	1741690324.000;	      0
20250311;	162208;	1741690328.000;	      0
20250311;	162212;	1741690332.000;	      0
20250311;	162216;	1741690336.000;	      0
20250311;	162220;	1741690340.000;	      0
20250311;	162224;	1741690344.000;	      0
20250311;	162228;	1741690348.000;	      0
20250311;	162232;	1741690352.000;	      0
20250311;	162236;	1741690356.000;	      0
20250311;	162240;	1741690360.000;	      0
20250311;	162244;	1741690364.000;	      0
20250311;	162248;	1741690368.000;	      0
20250311;	162252;	1741690372.000;	      0
20250311;	162256;	1741690376.000;	      0
20250311;	162300;	1741690380.000;	      0
20250311;	162304;	1741690384.000;	      0
20250311;	162308;	1741690388.000;	      0
20250311;	162312;	1741690392.000;	      0
20250311;	162316;	1741690396.000;	      0
20250311;	162320;	1741690400.000;	      0
20250311;	162324;	1741690404.000;	      0
20250311;	162328;	1741690408.000;	      0
20250311;	162332;	1741690412.000;	      0
20250311;	162336;	1741690416.000;	      0
20250311;	162340;	1741690420.000;	      0
20250311;	162344;	1741690424.000;	      0
20250311;	162348;	1741690428.000;	      0
20250311;	162352;	1741690432.000;	      0
20250311;	162356;	1741690436.000;	      0
20250311;	162400;	1741690440.000;	      0
20250311;	162404;	1741690444.000;	      0
20250311;	162408;	1741690448.000;	      0
20250311;	162412;	1741690452.000;	      0
20250311;	162416;	1741690456.000;	      0
20250311;	162420;	1741690460.000;	      0
20250311;	162424;	1741690464.000;	      0
20250311;	162428;	1741690468.000;	      0
20250311;	162432;	1741690472.000;	      0
20250311;	162436;	1741690476.000;	      0
20250311;	162440;	1741690480.000;	      0
20250311;	162444;	1741690484.000;	      0
20250311;	162448;	1741690488.000;	      0
20250311;	162452;	1741690492.000;	      0
20250311;	162456;	1741690496.000;	      0
20250311;	162500;	1741690500.000;	      0
20250311;	162504;	1741690504.000;	      0
20250311;	162508;	1741690508.000;	      0
20250311;	162512;	1741690512.000;	      0
20250311;	162516;	1741690516.000;	      0
20250311;	162520;	1741690520.000;	      0
20250311;	162524;	1741690524.000;	      0
20250311;	162528;	1741690528.000;	      0
20250311;	162532;	1741690532.000;	      0
20250311;	162536;	1741690536.000;	      0
20250311;	162540;	1741690540.000;	      0
20250311;	162544;	1741690544.000;	      0
20250311;	162548;	1741690548.000;	      0
20250311;	162552;	1741690552.000;	      0
20250311;	162556;	1741690556.000;	      0
20250311;	162600;	1741690560.000;	      0
20250311;	162604;	1741690564.000;	      0
20250311;	162608;	1741690568.000;	      0
20250311;	162612;	1741690572.000;	      0
20250311;	162616;	1741690576.000;	      0
20250311;	162620;	1741690580.000;	      0
20250311;	162624;	1741690584.000;	      0
20250311;	162628;	1741690588.000;	      0
20250311;	162632;	1741690592.000;	      0
20250311;	162636;	1741690596.000;	      0
20250311;	162640;	1741690600.000;	      0
20250311;	162644;	1741690604.000;	      0
20250311;	162648;	1741690608.000;	      0
20250311;	162652;	1741690612.000;	      0
20250311;	162656;	1741690616.000;	      0
20250311;	162700;	1741690620.000;	      0
20250311;	162704;	1741690624.000;	      0
20250311;	162708;	1741690628.000;	      0
20250311;	162712;	1741690632.000;	      0
20250311;	162716;	1741690636.000;	      0
20250311;	162720;	1741690640.000;	      0
20250311;	162724;	1741690644.000;	      0
20250311;	162728;	1741690648.000;	      0
20250311;	162732;	1741690652.000;	      0
20250311;	162736;	1741690656.000;	      0
20250311;	162740;	1741690660.000;	      0
20250311;	162744;	1741690664.000;	      0
20250311;	162748;	1741690668.000;	      0
20250311;	162752;	1741690672.000;	      0
20250311;	162756;	1741690676.000;	      0
20250311;	162800;	1741690680.000;	      0
20250311;	162804;	1741690684.000;	      0
20250311;	162808;	1741690688.000;	      0
20250311;	162812;	1741690692.000;	      0
20250311;	162816;	1741690696.000;	      0
20250311;	162820;	1741690700.000;	      0
20250311;	162824;	1741690704.000;	      0
20250311;	162828;	1741690708.000;	      0
20250311;	162832;	1741690712.000;	      0
20250311;	162836;	1741690716.000;	      0
20250311;	162840;	1741690720.000;	      0
20250311;	162844;	1741690724.000;	      0
20250311;	162848;	1741690728.000;	      0
20250311;	162852;	1741690732.000;	      0
20250311;	162856;	1741690736.000;	      0
20250311;	162900;	1741690740.000;	      0
20250311;	162904;	1741690744.000;	      0
20250311;	162908;	1741690748.000;	      0
20250311;	162912;	1741690752.000;	      0
20250311;	162916;	1741690756.000;	      0
20250311;	162920;	1741690760.000;	      0
20250311;	162924;	1741690764.000;	      0
20250311;	162928;	1741690768.000;	      0
20250311;	162932;	1741690772.000;	      0
20250311;	162936;	1741690776.000;	      0
20250311;	162940;	1741690780.000;	      0
20250311;	162944;	1741690784.000;	      0
20250311;	162948;	1741690788.000;	      0
20250311;	162952;	1741690792.000;	      0
20250311;	162956;	1741690796.000;	      0
20250311;	163000;	1741690800.000;	      0
20250311;	163004;	1741690804.000;	      0
20250311;	163008;	1741690808.000;	      0
20250311;	163012;	1741690812.000;	      0
20250311;	163016;	1741690816.000;	      0
20250311;	163020;	1741690820.000;	      0
20250311;	163024;	1741690824.000;	      0
20250311;	163028;	1741690828.000;	      0
20250311;	163032;	1741690832.000;	      0
20250311;	163036;	1741690836.000;	      0
20250311;	163040;	1741690840.000;	      0
20250311;	163044;	1741690844.000;	      0
20250311;	163048;	1741690848.000;	      0
20250311;	163052;	1741690852.000;	      0
20250311;	163056;	1741690856.000;	      0
20250311;	163100;	1741690860.000;	      0
20250311;	163104;	1741690864.000;	      0
20250311;	163108;	1741690868.000;	      0
20250311;	163112;	1741690872.000;	      0
20250311;	163116;	1741690876.000;	      0
20250311;	163120;	1741690880.000;	      0
20250311;	163124;	1741690884.000;	      0
20250311;	163128;	1741690888.000;	      0
20250311;	163132;	1741690892.000;	      0
20250311;	163136;	1741690896.000;	      0
20250311;	163140;	1741690900.000;	      0
20250311;	163144;	1741690904.000;	      0
20250311;	163148;	1741690908.000;	      0
20250311;	163152;	1741690912.000;	      0
20250311;	163156;	1741690916.000;	      0
20250311;	163200;	1741690920.000;	      0
20250311;	163204;	1741690924.000;	      0
20250311;	163208;	1741690928.000;	      0
20250311;	163212;	1741690932.000;	      0
20250311;	163216;	1741690936.000;	      0
20250311;	163220;	1741690940.000;	      0
20250311;	163224;	1741690944.000;	      0
20250311;	163228;	1741690948.000;	      0
20250311;	163232;	1741690952.000;	      0
20250311;	163236;	1741690956.000;	      0
20250311;	163240;	1741690960.000;	      0
20250311;	163244;	1741690964.000;	      0
20250311;	163248;	1741690968.000;	      0
20250311;	163252;	1741690972.000;	      0
20250311;	163256;	1741690976.000;	      0
20250311;	163300;	1741690980.000;	      0
20250311;	163304;	1741690984.000;	      0
20250311;	163308;	1741690988.000;	      0
20250311;	163312;	1741690992.000;	      0
20250311;	163316;	1741690996.000;	      0
20250311;	163320;	1741691000.000;	      0
20250311;	163324;	1741691004.000;	      0
20250311;	163328;	1741691008.000;	      0
20250311;	163332;	1741691012.000;	      0
20250311;	163336;	1741691016.000;	      0
20250311;	163340;	1741691020.000;	      0
20250311;	163344;	1741691024.000;	      0
20250311;	163348;	1741691028.000;	      0
20250311;	163352;	1741691032.000;	      0
20250311;	163356;	1741691036.000;	      0
20250311;	163400;	1741691040.000;	      0
20250311;	163404;	1741691044.000;	      0
20250311;	163408;	1741691048.000;	      0
20250311;	163412;	1741691052.000;	      0
20250311;	163416;	1741691056.000;	      0
20250311;	163420;	1741691060.000;	      0
20250311;	163424;	1741691064.000;	      0
20250311;	163428;	1741691068.000;	      0
20250311;	163432;	1741691072.000;	      0
20250311;	163436;	1741691076.000;	      0
20250311;	163440;	1741691080.000;	      0
20250311;	163444;	1741691084.000;	      0
20250311;	163448;	1741691088.000;	      0
20250311;	163452;	1741691092.000;	      0
20250311;	163456;	1741691096.000;	      0
20250311;	163500;	1741691100.000;	      0
20250311;	163504;	1741691104.000;	      0
20250311;	163508;	1741691108.000;	      0
20250311;	163512;	1741691112.000;	      0
20250311;	163516;	1741691116.000;	      0
20250311;	163520;	1741691120.000;	      0
20250311;	163524;	1741691124.000;	      0
20250311;	163528;	1741691128.000;	      0
20250311;	163532;	1741691132.000;	      0
20250311;	163536;	1741691136.000;	      0
20250311;	163540;	1741691140.000;	      0
20250311;	163544;	1741691144.000;	      0
20250311;	163548;	1741691148.000;	      0
20250311;	163552;	1741691152.000;	      0
20250311;	163556;	1741691156.000;	      0
20250311;	163600;	1741691160.000;	      0
20250311;	163604;	1741691164.000;	      0
20250311;	163608;	1741691168.000;	      0
20250311;	163612;	1741691172.000;	      0
20250311;	163616;	1741691176.000;	      0
20250311;	163620;	1741691180.000;	      0
20250311;	163624;	1741691184.000;	      0
20250311;	163628;	1741691188.000;	      0
20250311;	163632;	1741691192.000;	      0
20250311;	163636;	1741691196.000;	      0
20250311;	163640;	1741691200.000;	      0
20250311;	163644;	1741691204.000;	      0
20250311;	163648;	1741691208.000;	      0
20250311;	163652;	1741691212.000;	      0
20250311;	163656;	1741691216.000;	      0
20250311;	163700;	1741691220.000;	      0
20250311;	163704;	1741691224.000;	      0
20250311;	163708;	1741691228.000;	      0
20250311;	163712;	1741691232.000;	      0
20250311;	163716;	1741691236.000;	      0
20250311;	163720;	1741691240.000;	      0
20250311;	163724;	1741691244.000;	      0
20250311;	163728;	1741691248.000;	      0
20250311;	163732;	1741691252.000;	      0
20250311;	163736;	1741691256.000;	      0
20250311;	163740;	1741691260.000;	      0
20250311;	163744;	1741691264.000;	      0
20250311;	163748;	1741691268.000;	      0
20250311;	163752;	1741691272.000;	      0
20250311;	163756;	1741691276.000;	      0
20250311;	163800;	1741691280.000;	      0
20250311;	163804;	1741691284.000;	      0
20250311;	163808;	1741691288.000;	      0
20250311;	163812;	1741691292.000;	      0
20250311;	163816;	1741691296.000;	      0
20250311;	163820;	1741691300.000;	      0
20250311;	163824;	1741691304.000;	      0
20250311;	163828;	1741691308.000;	      0
20250311;	163832;	1741691312.000;	      0
20250311;	163836;	1741691316.000;	      0
20250311;	163840;	1741691320.000;	      0
20250311;	163844;	1741691324.000;	      0
20250311;	163848;	1741691328.000;	      0
20250311;	163852;	1741691332.000;	      0
20250311;	163856;	1741691336.000;	      0
20250311;	163900;	1741691340.000;	      0
20250311;	163904;	1741691344.000;	      0
20250311;	163908;	1741691348.000;	      0
20250311;	163912;	1741691352.000;	      0
20250311;	163916;	1741691356.000;	      0
20250311;	163920;	1741691360.000;	      0
20250311;	163924;	1741691364.000;	      0
20250311;	163928;	1741691368.000;	      0
20250311;	163932;	1741691372.000;	      0
20250311;	163936;	1741691376.000;	      0
20250311;	163940;	1741691380.000;	      0
20250311;	163944;	1741691384.000;	      0
20250311;	163948;	1741691388.000;	      0
20250311;	163952;	1741691392.000;	      0
20250311;	163956;	1741691396.000;	      0
20250311;	164000;	1741691400.000;	      0
20250311;	164004;	1741691404.000;	      0
20250311;	164008;	1741691408.000;	      0
20250311;	164012;	1741691412.000;	      0
20250311;	164016;	1741691416.000;	      0
20250311;	164020;	1741691420.000;	      0
20250311;	164024;	1741691424.000;	      0
20250311;	164028;	1741691428.000;	      0
20250311;	164032;	1741691432.000;	      0
20250311;	164036;	1741691436.000;	      0
20250311;	164040;	1741691440.000;	      0
20250311;	164044;	1741691444.000;	      0
20250311;	164048;	1741691448.000;	      0
20250311;	164052;	1741691452.000;	      0
20250311;	164056;	1741691456.000;	      0
20250311;	164100;	1741691460.000;	      0
20250311;	164104;	1741691464.000;	      0
20250311;	164108;	1741691468.000;	      0
20250311;	164112;	1741691472.000;	      0
20250311;	164116;	1741691476.000;	      0
20250311;	164120;	1741691480.000;	      0
20250311;	164124;	1741691484.000;	      0
20250311;	164128;	1741691488.000;	      0
20250311;	164132;	1741691492.000;	      0
20250311;	164136;	1741691496.000;	      0
20250311;	164140;	1741691500.000;	      0
20250311;	164144;	1741691504.000;	      0
20250311;	164148;	1741691508.000;	      0
20250311;	164152;	1741691512.000;	      0
20250311;	164156;	1741691516.000;	      0
20250311;	164200;	1741691520.000;	      0
20250311;	164204;	1741691524.000;	      0
20250311;	164208;	1741691528.000;	      0
20250311;	164212;	1741691532.000;	      0
20250311;	164216;	1741691536.000;	      0
20250311;	164220;	1741691540.000;	      0
20250311;	164224;	1741691544.000;	      0
20250311;	164228;	1741691548.000;	      0
20250311;	164232;	1741691552.000;	      0
20250311;	164236;	1741691556.000;	      0
20250311;	164240;	1741691560.000;	      0
20250311;	164244;	1741691564.000;	      0
20250311;	164248;	1741691568.000;	      0
20250311;	164252;	1741691572.000;	      0
20250311;	164256;	1741691576.000;	      0
20250311;	164300;	1741691580.000;	      0
20250311;	164304;	1741691584.000;	      0
20250311;	164308;	1741691588.000;	      0
20250311;	164312;	1741691592.000;	      0
20250311;	164316;	1741691596.000;	      0
20250311;	164320;	1741691600.000;	      0
20250311;	164324;	1741691604.000;	      0
20250311;	164328;	1741691608.000;	      0
20250311;	164332;	1741691612.000;	      0
20250311;	164336;	1741691616.000;	      0
20250311;	164340;	1741691620.000;	      0
20250311;	164344;	1741691624.000;	      0
20250311;	164348;	1741691628.000;	  err32
20250311;	164352;	1741691632.000;	  err32
20250311;	164356;	1741691636.000;	  err32
20250311;	164400;	1741691640.000;	  err32
20250311;	164404;	1741691644.000;	      0
20250311;	164408;	1741691648.000;	      0
20250311;	164412;	1741691652.000;	      0
20250311;	164416;	1741691656.000;	      0
20250311;	164420;	1741691660.000;	      0
20250311;	164424;	1741691664.000;	      0
20250311;	164428;	1741691668.000;	      0
20250311;	164432;	1741691672.000;	      0
20250311;	164436;	1741691676.000;	      0
20250311;	164440;	1741691680.000;	      0
20250311;	164444;	1741691684.000;	      0
20250311;	164448;	1741691688.000;	      0
20250311;	164452;	1741691692.000;	      0
20250311;	164456;	1741691696.000;	      0
20250311;	164500;	1741691700.000;	      0
20250311;	164504;	1741691704.000;	      0
20250311;	164508;	1741691708.000;	      0
20250311;	164512;	1741691712.000;	      0
20250311;	164516;	1741691716.000;	      0
20250311;	164520;	1741691720.000;	      0
20250311;	164524;	1741691724.000;	      0
20250311;	164528;	1741691728.000;	      0
20250311;	164532;	1741691732.000;	      0
20250311;	164536;	1741691736.000;	      0
20250311;	164540;	1741691740.000;	      0
20250311;	164544;	1741691744.000;	      0
20250311;	164548;	1741691748.000;	      0
20250311;	164552;	1741691752.000;	      0
20250311;	164556;	1741691756.000;	      0
20250311;	164600;	1741691760.000;	      0
20250311;	164604;	1741691764.000;	      0
20250311;	164608;	1741691768.000;	      0
20250311;	164612;	1741691772.000;	      0
20250311;	164616;	1741691776.000;	      0
20250311;	164620;	1741691780.000;	      0
20250311;	164624;	1741691784.000;	      0
20250311;	164628;	1741691788.000;	      0
20250311;	164632;	1741691792.000;	      0
20250311;	164636;	1741691796.000;	      0
20250311;	164640;	1741691800.000;	      0
20250311;	164644;	1741691804.000;	      0
20250311;	164648;	1741691808.000;	      0
20250311;	164652;	1741691812.000;	      0
20250311;	164656;	1741691816.000;	      0
20250311;	164700;	1741691820.000;	      0
20250311;	164704;	1741691824.000;	      0
20250311;	164708;	1741691828.000;	      0
20250311;	164712;	1741691832.000;	      0
20250311;	164716;	1741691836.000;	      0
20250311;	164720;	1741691840.000;	      0
20250311;	164724;	1741691844.000;	      0
20250311;	164728;	1741691848.000;	      0
20250311;	164732;	1741691852.000;	      0
20250311;	164736;	1741691856.000;	      0
20250311;	164740;	1741691860.000;	      0
20250311;	164744;	1741691864.000;	      0
20250311;	164748;	1741691868.000;	      0
20250311;	164752;	1741691872.000;	      0
20250311;	164756;	1741691876.000;	      0
20250311;	164800;	1741691880.000;	      0
20250311;	164804;	1741691884.000;	      0
20250311;	164808;	1741691888.000;	      0
20250311;	164812;	1741691892.000;	      0
20250311;	164816;	1741691896.000;	      0
20250311;	164820;	1741691900.000;	      0
20250311;	164824;	1741691904.000;	      0
20250311;	164828;	1741691908.000;	      0
20250311;	164832;	1741691912.000;	      0
20250311;	164836;	1741691916.000;	      0
20250311;	164840;	1741691920.000;	      0
20250311;	164844;	1741691924.000;	      0
20250311;	164848;	1741691928.000;	      0
20250311;	164852;	1741691932.000;	      0
20250311;	164856;	1741691936.000;	      0
20250311;	164900;	1741691940.000;	      0
20250311;	164904;	1741691944.000;	      0
20250311;	164908;	1741691948.000;	      0
20250311;	164912;	1741691952.000;	      0
20250311;	164916;	1741691956.000;	      0
20250311;	164920;	1741691960.000;	      0
20250311;	164924;	1741691964.000;	      0
20250311;	164928;	1741691968.000;	      0
20250311;	164932;	1741691972.000;	      0
20250311;	164936;	1741691976.000;	      0
20250311;	164940;	1741691980.000;	      0
20250311;	164944;	1741691984.000;	      0
20250311;	164948;	1741691988.000;	      0
20250311;	164952;	1741691992.000;	      0
20250311;	164956;	1741691996.000;	      0
20250311;	165000;	1741692000.000;	      0
20250311;	165004;	1741692004.000;	      0
20250311;	165008;	1741692008.000;	      0
20250311;	165012;	1741692012.000;	      0
20250311;	165016;	1741692016.000;	      0
20250311;	165020;	1741692020.000;	  err32
20250311;	165024;	1741692024.000;	  err32
20250311;	165028;	1741692028.000;	  err32
20250311;	165032;	1741692032.000;	  err32
20250311;	165036;	1741692036.000;	  err32
20250311;	165040;	1741692040.000;	  err32
20250311;	165044;	1741692044.000;	   err7
20250311;	165048;	1741692048.000;	      0
20250311;	165052;	1741692052.000;	      0
20250311;	165056;	1741692056.000;	      0
20250311;	165100;	1741692060.000;	      0
20250311;	165104;	1741692064.000;	      0
20250311;	165108;	1741692068.000;	      0
20250311;	165112;	1741692072.000;	      0
20250311;	165116;	1741692076.000;	      0
20250311;	165120;	1741692080.000;	      0
20250311;	165124;	1741692084.000;	      0
20250311;	165128;	1741692088.000;	      0
20250311;	165132;	1741692092.000;	      0
20250311;	165136;	1741692096.000;	      0
20250311;	165140;	1741692100.000;	      0
20250311;	165144;	1741692104.000;	      0
20250311;	165148;	1741692108.000;	      0
20250311;	165152;	1741692112.000;	      0
20250311;	165156;	1741692116.000;	      0
20250311;	165200;	1741692120.000;	      0
20250311;	165204;	1741692124.000;	      0
20250311;	165208;	1741692128.000;	      0
20250311;	165212;	1741692132.000;	      0
20250311;	165216;	1741692136.000;	      0
20250311;	165220;	1741692140.000;	      0
20250311;	165224;	1741692144.000;	      0
20250311;	165228;	1741692148.000;	  err32
20250311;	165232;	1741692152.000;	  err32
20250311;	165236;	1741692156.000;	  err32
20250311;	165240;	1741692160.000;	  err32
20250311;	165244;	1741692164.000;	  err32
20250311;	165248;	1741692168.000;	  err32
20250311;	165252;	1741692172.000;	  err32
20250311;	165256;	1741692176.000;	  err32
20250311;	165300;	1741692180.000;	  err32
20250311;	165304;	1741692184.000;	  err32
20250311;	165308;	1741692188.000;	  err32
20250311;	165312;	1741692192.000;	  err32
20250311;	165316;	1741692196.000;	  err32
20250311;	165320;	1741692200.000;	  err32
20250311;	165324;	1741692204.000;	  err32
20250311;	165328;	1741692208.000;	  err32
20250311;	165332;	1741692212.000;	  err32
20250311;	165336;	1741692216.000;	  err32
20250311;	165340;	1741692220.000;	  err32
20250311;	165344;	1741692224.000;	  err32
20250311;	165348;	1741692228.000;	  err32
20250311;	165352;	1741692232.000;	  err32
20250311;	165356;	1741692236.000;	  err32
20250311;	165400;	1741692240.000;	  err32
20250311;	165404;	1741692244.000;	  err32
20250311;	165408;	1741692248.000;	  err32
20250311;	165412;	1741692252.000;	  err32
20250311;	165416;	1741692256.000;	  err32
20250311;	165420;	1741692260.000;	  err32
20250311;	165424;	1741692264.000;	  err32
20250311;	165428;	1741692268.000;	  err32
20250311;	165432;	1741692272.000;	  err32
20250311;	165436;	1741692276.000;	  err32
20250311;	165440;	1741692280.000;	  err32
20250311;	165444;	1741692284.000;	  err32
20250311;	165448;	1741692288.000;	  err32
20250311;	165452;	1741692292.000;	  err32
20250311;	165456;	1741692296.000;	  err32
20250311;	165500;	1741692300.000;	  err32
20250311;	165504;	1741692304.000;	  err32
20250311;	165508;	1741692308.000;	  err32
20250311;	165512;	1741692312.000;	  err32
20250311;	165516;	1741692316.000;	  err32
20250311;	165520;	1741692320.000;	  err32
20250311;	165524;	1741692324.000;	  err32
20250311;	165528;	1741692328.000;	  err32
20250311;	165532;	1741692332.000;	  err32
20250311;	165536;	1741692336.000;	  err32
20250311;	165540;	1741692340.000;	  err32
20250311;	165544;	1741692344.000;	  err32
20250311;	165548;	1741692348.000;	  err32
20250311;	165552;	1741692352.000;	  err32
20250311;	165556;	1741692356.000;	  err32
20250311;	165600;	1741692360.000;	  err32
20250311;	165604;	1741692364.000;	  err32
20250311;	165608;	1741692368.000;	  err32
20250311;	165612;	1741692372.000;	  err32
20250311;	165616;	1741692376.000;	  err32
20250311;	165620;	1741692380.000;	  err32
20250311;	165624;	1741692384.000;	  err32
20250311;	165628;	1741692388.000;	  err32
20250311;	165632;	1741692392.000;	  err32
20250311;	165636;	1741692396.000;	  err32
20250311;	165640;	1741692400.000;	  err32
