#ies_format_version: 1.0
#file: 20250313_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250313;	123236;	1741849356.000;	  err32
20250313;	123240;	1741849360.000;	  err32
20250313;	123244;	1741849364.000;	  err32
20250313;	123248;	1741849368.000;	  err32
20250313;	123252;	1741849372.000;	  err32
20250313;	123256;	1741849376.000;	  err32
20250313;	123300;	1741849380.000;	  err32
20250313;	123304;	1741849384.000;	  err32
20250313;	123308;	1741849388.000;	  err32
20250313;	123312;	1741849392.000;	  err32
20250313;	123316;	1741849396.000;	  err32
20250313;	123320;	1741849400.000;	  err32
20250313;	123324;	1741849404.000;	  err32
20250313;	123328;	1741849408.000;	  err32
20250313;	123332;	1741849412.000;	  err32
20250313;	123336;	1741849416.000;	  err32
20250313;	123340;	1741849420.000;	  err32
20250313;	123344;	1741849424.000;	  err32
20250313;	123348;	1741849428.000;	  err32
20250313;	123352;	1741849432.000;	  err32
20250313;	123356;	1741849436.000;	  err32
20250313;	123400;	1741849440.000;	  err32
20250313;	123404;	1741849444.000;	  err32
20250313;	123408;	1741849448.000;	  err32
20250313;	123412;	1741849452.000;	  err32
20250313;	123416;	1741849456.000;	  err32
20250313;	123420;	1741849460.000;	  err32
20250313;	123424;	1741849464.000;	  err32
20250313;	123428;	1741849468.000;	  err32
20250313;	123432;	1741849472.000;	  err32
20250313;	123436;	1741849476.000;	  err32
20250313;	123440;	1741849480.000;	  err32
20250313;	123444;	1741849484.000;	  err32
20250313;	123448;	1741849488.000;	  err32
20250313;	123452;	1741849492.000;	  err32
20250313;	123456;	1741849496.000;	  err32
20250313;	123500;	1741849500.000;	  err32
20250313;	123504;	1741849504.000;	  err32
20250313;	123508;	1741849508.000;	  err32
20250313;	123512;	1741849512.000;	  err32
20250313;	123516;	1741849516.000;	  err32
20250313;	123520;	1741849520.000;	  err32
20250313;	123524;	1741849524.000;	  err32
20250313;	123528;	1741849528.000;	  err32
20250313;	123532;	1741849532.000;	  err32
20250313;	123536;	1741849536.000;	  err32
20250313;	123540;	1741849540.000;	  err32
20250313;	123544;	1741849544.000;	  err32
20250313;	123548;	1741849548.000;	  err32
20250313;	123552;	1741849552.000;	  err32
20250313;	123556;	1741849556.000;	  err32
20250313;	123600;	1741849560.000;	  err32
20250313;	123604;	1741849564.000;	  err32
20250313;	123608;	1741849568.000;	  err32
20250313;	123612;	1741849572.000;	  err32
20250313;	123616;	1741849576.000;	  err32
20250313;	123620;	1741849580.000;	  err32
20250313;	123624;	1741849584.000;	  err32
20250313;	123628;	1741849588.000;	  err32
20250313;	123632;	1741849592.000;	  err32
20250313;	123636;	1741849596.000;	  err32
20250313;	123640;	1741849600.000;	  err32
20250313;	123644;	1741849604.000;	  err32
20250313;	123648;	1741849608.000;	  err32
20250313;	123652;	1741849612.000;	  err32
20250313;	123656;	1741849616.000;	  err32
20250313;	123700;	1741849620.000;	  err32
20250313;	123704;	1741849624.000;	  err32
20250313;	123708;	1741849628.000;	  err32
20250313;	123712;	1741849632.000;	  err32
20250313;	123716;	1741849636.000;	  err32
20250313;	123720;	1741849640.000;	  err32
20250313;	123724;	1741849644.000;	  err32
20250313;	123728;	1741849648.000;	  err32
20250313;	123732;	1741849652.000;	  err32
20250313;	123736;	1741849656.000;	  err32
20250313;	123740;	1741849660.000;	  err32
20250313;	123744;	1741849664.000;	  err32
20250313;	123748;	1741849668.000;	  err32
20250313;	123752;	1741849672.000;	  err32
20250313;	123756;	1741849676.000;	  err32
20250313;	123800;	1741849680.000;	  err32
20250313;	123804;	1741849684.000;	  err32
20250313;	123808;	1741849688.000;	  err32
20250313;	123812;	1741849692.000;	  err32
20250313;	123816;	1741849696.000;	  err32
20250313;	123820;	1741849700.000;	  err32
20250313;	123824;	1741849704.000;	  err32
20250313;	123828;	1741849708.000;	  err32
20250313;	123832;	1741849712.000;	  err32
20250313;	123836;	1741849716.000;	  err32
20250313;	123840;	1741849720.000;	  err32
20250313;	123844;	1741849724.000;	  err32
20250313;	123848;	1741849728.000;	  err32
20250313;	123852;	1741849732.000;	  err32
20250313;	123856;	1741849736.000;	  err32
20250313;	123900;	1741849740.000;	  err32
20250313;	123904;	1741849744.000;	  err32
20250313;	123908;	1741849748.000;	  err32
20250313;	123912;	1741849752.000;	  err32
20250313;	123916;	1741849756.000;	  err32
20250313;	123920;	1741849760.000;	  err32
20250313;	123924;	1741849764.000;	  err32
20250313;	123928;	1741849768.000;	  err32
20250313;	123932;	1741849772.000;	  err32
20250313;	123936;	1741849776.000;	  err32
20250313;	123940;	1741849780.000;	  err32
20250313;	123944;	1741849784.000;	  err32
20250313;	123948;	1741849788.000;	  err32
20250313;	123952;	1741849792.000;	  err32
20250313;	123956;	1741849796.000;	  err32
20250313;	124000;	1741849800.000;	  err32
20250313;	124004;	1741849804.000;	  err32
20250313;	124008;	1741849808.000;	  err32
20250313;	124012;	1741849812.000;	  err32
20250313;	124016;	1741849816.000;	      0
20250313;	124020;	1741849820.000;	   1235
20250313;	124024;	1741849824.000;	   1235
20250313;	124028;	1741849828.000;	   1236
20250313;	124032;	1741849832.000;	   1237
20250313;	124036;	1741849836.000;	   1238
20250313;	124040;	1741849840.000;	   1239
20250313;	124044;	1741849844.000;	   1239
20250313;	124048;	1741849848.000;	   1240
20250313;	124052;	1741849852.000;	   1241
20250313;	124056;	1741849856.000;	   err9
20250313;	124100;	1741849860.000;	   err9
20250313;	124104;	1741849864.000;	   err9
20250313;	124108;	1741849868.000;	   err9
20250313;	124112;	1741849872.000;	   err9
20250313;	124116;	1741849876.000;	   err9
20250313;	124120;	1741849880.000;	   err9
20250313;	124124;	1741849884.000;	   err9
20250313;	124128;	1741849888.000;	   err9
20250313;	124132;	1741849892.000;	   err9
20250313;	124136;	1741849896.000;	   err9
20250313;	124140;	1741849900.000;	   err9
20250313;	124144;	1741849904.000;	   err9
20250313;	124148;	1741849908.000;	   err9
20250313;	124152;	1741849912.000;	   err9
20250313;	124156;	1741849916.000;	   err9
20250313;	124200;	1741849920.000;	   err9
20250313;	124204;	1741849924.000;	   err9
20250313;	124208;	1741849928.000;	   err9
20250313;	124212;	1741849932.000;	   err9
20250313;	124216;	1741849936.000;	   err9
20250313;	124220;	1741849940.000;	   err9
20250313;	124224;	1741849944.000;	   err9
20250313;	124228;	1741849948.000;	   err9
20250313;	124232;	1741849952.000;	   err9
20250313;	124236;	1741849956.000;	   err9
20250313;	124240;	1741849960.000;	   err9
20250313;	124244;	1741849964.000;	   err9
20250313;	124248;	1741849968.000;	   err9
