#ies_format_version: 1.0
#file: 20250310_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250310;	165752;	1741606072.000;	      0
20250310;	165756;	1741606076.000;	      0
20250310;	165800;	1741606080.000;	      0
20250310;	165804;	1741606084.000;	      0
20250310;	165808;	1741606088.000;	      0
20250310;	165812;	1741606092.000;	      0
20250310;	165816;	1741606096.000;	      0
20250310;	165820;	1741606100.000;	      0
20250310;	165824;	1741606104.000;	      0
20250310;	165828;	1741606108.000;	      0
20250310;	165832;	1741606112.000;	      0
20250310;	165836;	1741606116.000;	      0
20250310;	165840;	1741606120.000;	      0
20250310;	165844;	1741606124.000;	      0
20250310;	165848;	1741606128.000;	      0
20250310;	165852;	1741606132.000;	      0
20250310;	165856;	1741606136.000;	      0
20250310;	165900;	1741606140.000;	      0
20250310;	165904;	1741606144.000;	      0
20250310;	165908;	1741606148.000;	      0
20250310;	165912;	1741606152.000;	      0
20250310;	165916;	1741606156.000;	      0
20250310;	165920;	1741606160.000;	      0
20250310;	165924;	1741606164.000;	      0
20250310;	165928;	1741606168.000;	      0
20250310;	165932;	1741606172.000;	      0
20250310;	165936;	1741606176.000;	      0
20250310;	165940;	1741606180.000;	      0
20250310;	165944;	1741606184.000;	      0
20250310;	165948;	1741606188.000;	      0
20250310;	165952;	1741606192.000;	      0
20250310;	165956;	1741606196.000;	      0
20250310;	170000;	1741606200.000;	      0
20250310;	170004;	1741606204.000;	      0
20250310;	170008;	1741606208.000;	      0
20250310;	170012;	1741606212.000;	      0
20250310;	170016;	1741606216.000;	      0
20250310;	170020;	1741606220.000;	      0
20250310;	170024;	1741606224.000;	      0
20250310;	170028;	1741606228.000;	      0
20250310;	170032;	1741606232.000;	      0
20250310;	170036;	1741606236.000;	      0
20250310;	170040;	1741606240.000;	      0
20250310;	170044;	1741606244.000;	      0
20250310;	170048;	1741606248.000;	      0
20250310;	170052;	1741606252.000;	      0
20250310;	170056;	1741606256.000;	      0
20250310;	170100;	1741606260.000;	      0
20250310;	170104;	1741606264.000;	  err32
20250310;	170108;	1741606268.000;	  err32
20250310;	170112;	1741606272.000;	  err32
20250310;	170116;	1741606276.000;	  err32
20250310;	170120;	1741606280.000;	  err32
20250310;	170124;	1741606284.000;	  err32
20250310;	170128;	1741606288.000;	  err32
20250310;	170132;	1741606292.000;	  err32
20250310;	170136;	1741606296.000;	  err32
20250310;	170140;	1741606300.000;	  err32
20250310;	170144;	1741606304.000;	  err32
20250310;	170148;	1741606308.000;	  err32
20250310;	170152;	1741606312.000;	  err32
20250310;	170156;	1741606316.000;	  err32
20250310;	170200;	1741606320.000;	  err32
20250310;	170204;	1741606324.000;	  err32
20250310;	170208;	1741606328.000;	  err32
20250310;	170212;	1741606332.000;	  err32
20250310;	170216;	1741606336.000;	  err32
20250310;	170220;	1741606340.000;	  err32
20250310;	170224;	1741606344.000;	  err32
20250310;	170228;	1741606348.000;	  err32
20250310;	170232;	1741606352.000;	  err32
20250310;	170236;	1741606356.000;	  err32
20250310;	170240;	1741606360.000;	  err32
20250310;	170244;	1741606364.000;	  err32
20250310;	170248;	1741606368.000;	  err32
20250310;	170252;	1741606372.000;	  err32
20250310;	170256;	1741606376.000;	  err32
20250310;	170300;	1741606380.000;	  err32
20250310;	170304;	1741606384.000;	  err32
20250310;	170308;	1741606388.000;	  err32
20250310;	170312;	1741606392.000;	  err32
20250310;	170316;	1741606396.000;	  err32
20250310;	170320;	1741606400.000;	  err32
20250310;	170324;	1741606404.000;	  err32
20250310;	170328;	1741606408.000;	  err32
20250310;	170332;	1741606412.000;	  err32
20250310;	170336;	1741606416.000;	  err32
20250310;	170340;	1741606420.000;	  err32
20250310;	170344;	1741606424.000;	  err32
20250310;	170348;	1741606428.000;	  err32
20250310;	170352;	1741606432.000;	  err32
20250310;	170356;	1741606436.000;	  err32
20250310;	170400;	1741606440.000;	  err32
20250310;	170404;	1741606444.000;	  err32
20250310;	170408;	1741606448.000;	  err32
20250310;	170412;	1741606452.000;	  err32
20250310;	170416;	1741606456.000;	  err32
20250310;	170420;	1741606460.000;	  err32
20250310;	170424;	1741606464.000;	  err32
20250310;	170428;	1741606468.000;	  err32
20250310;	170432;	1741606472.000;	  err32
20250310;	170436;	1741606476.000;	  err32
20250310;	170440;	1741606480.000;	  err32
20250310;	170444;	1741606484.000;	  err32
20250310;	170448;	1741606488.000;	  err32
20250310;	170452;	1741606492.000;	  err32
20250310;	170456;	1741606496.000;	  err32
20250310;	170500;	1741606500.000;	  err32
20250310;	170504;	1741606504.000;	  err32
20250310;	170508;	1741606508.000;	  err32
20250310;	170512;	1741606512.000;	  err32
20250310;	170516;	1741606516.000;	  err32
20250310;	170520;	1741606520.000;	  err32
20250310;	170524;	1741606524.000;	  err32
20250310;	170528;	1741606528.000;	  err32
20250310;	170532;	1741606532.000;	   err7
20250310;	170536;	1741606536.000;	      0
20250310;	170540;	1741606540.000;	      0
20250310;	170544;	1741606544.000;	      0
20250310;	170548;	1741606548.000;	      0
20250310;	170552;	1741606552.000;	      0
20250310;	170556;	1741606556.000;	      0
20250310;	170600;	1741606560.000;	      0
20250310;	170604;	1741606564.000;	      0
20250310;	170608;	1741606568.000;	      0
20250310;	170612;	1741606572.000;	      0
20250310;	170616;	1741606576.000;	      0
20250310;	170620;	1741606580.000;	      0
20250310;	170624;	1741606584.000;	      0
20250310;	170628;	1741606588.000;	      0
20250310;	170632;	1741606592.000;	      0
20250310;	170636;	1741606596.000;	      0
20250310;	170640;	1741606600.000;	      0
20250310;	170644;	1741606604.000;	      0
20250310;	170648;	1741606608.000;	      0
20250310;	170652;	1741606612.000;	      0
20250310;	170656;	1741606616.000;	      0
20250310;	170700;	1741606620.000;	      0
20250310;	170704;	1741606624.000;	      0
20250310;	170708;	1741606628.000;	      0
20250310;	170712;	1741606632.000;	      0
20250310;	170716;	1741606636.000;	      0
20250310;	170720;	1741606640.000;	      0
20250310;	170724;	1741606644.000;	      0
20250310;	170728;	1741606648.000;	      0
20250310;	170732;	1741606652.000;	      0
20250310;	170736;	1741606656.000;	      0
20250310;	170740;	1741606660.000;	      0
20250310;	170744;	1741606664.000;	      0
20250310;	170748;	1741606668.000;	      0
20250310;	170752;	1741606672.000;	      0
20250310;	170756;	1741606676.000;	      0
20250310;	170800;	1741606680.000;	      0
20250310;	170804;	1741606684.000;	      0
20250310;	170808;	1741606688.000;	      0
20250310;	170812;	1741606692.000;	      0
20250310;	170816;	1741606696.000;	      0
20250310;	170820;	1741606700.000;	      0
20250310;	170824;	1741606704.000;	      0
20250310;	170828;	1741606708.000;	      0
20250310;	170832;	1741606712.000;	      0
20250310;	170836;	1741606716.000;	      0
20250310;	170840;	1741606720.000;	      0
20250310;	170844;	1741606724.000;	      0
20250310;	170848;	1741606728.000;	      0
20250310;	170852;	1741606732.000;	      0
20250310;	170856;	1741606736.000;	      0
20250310;	170900;	1741606740.000;	      0
20250310;	170904;	1741606744.000;	      0
20250310;	170908;	1741606748.000;	      0
20250310;	170912;	1741606752.000;	      0
20250310;	170916;	1741606756.000;	      0
20250310;	170920;	1741606760.000;	      0
20250310;	170924;	1741606764.000;	      0
20250310;	170928;	1741606768.000;	      0
20250310;	170932;	1741606772.000;	      0
20250310;	170936;	1741606776.000;	      0
20250310;	170940;	1741606780.000;	      0
20250310;	170944;	1741606784.000;	      0
20250310;	170948;	1741606788.000;	      0
20250310;	170952;	1741606792.000;	      0
20250310;	170956;	1741606796.000;	      0
20250310;	171000;	1741606800.000;	      0
20250310;	171004;	1741606804.000;	      0
20250310;	171008;	1741606808.000;	      0
20250310;	171012;	1741606812.000;	      0
20250310;	171016;	1741606816.000;	      0
20250310;	171020;	1741606820.000;	      0
20250310;	171024;	1741606824.000;	      0
20250310;	171028;	1741606828.000;	      0
20250310;	171032;	1741606832.000;	      0
20250310;	171036;	1741606836.000;	      0
20250310;	171040;	1741606840.000;	      0
20250310;	171044;	1741606844.000;	      0
20250310;	171048;	1741606848.000;	      0
20250310;	171052;	1741606852.000;	      0
20250310;	171056;	1741606856.000;	      0
20250310;	171100;	1741606860.000;	      0
20250310;	171104;	1741606864.000;	      0
20250310;	171108;	1741606868.000;	      0
20250310;	171112;	1741606872.000;	      0
20250310;	171116;	1741606876.000;	      0
20250310;	171120;	1741606880.000;	      0
20250310;	171124;	1741606884.000;	      0
20250310;	171128;	1741606888.000;	      0
20250310;	171132;	1741606892.000;	      0
20250310;	171136;	1741606896.000;	      0
20250310;	171140;	1741606900.000;	      0
20250310;	171144;	1741606904.000;	      0
20250310;	171148;	1741606908.000;	      0
20250310;	171152;	1741606912.000;	      0
20250310;	171156;	1741606916.000;	      0
20250310;	171200;	1741606920.000;	      0
20250310;	171204;	1741606924.000;	      0
20250310;	171208;	1741606928.000;	      0
20250310;	171212;	1741606932.000;	      0
20250310;	171216;	1741606936.000;	      0
20250310;	171220;	1741606940.000;	      0
20250310;	171224;	1741606944.000;	      0
20250310;	171228;	1741606948.000;	      0
20250310;	171232;	1741606952.000;	      0
20250310;	171236;	1741606956.000;	      0
20250310;	171240;	1741606960.000;	      0
20250310;	171244;	1741606964.000;	      0
20250310;	171248;	1741606968.000;	      0
20250310;	171252;	1741606972.000;	      0
20250310;	171256;	1741606976.000;	      0
20250310;	171300;	1741606980.000;	      0
20250310;	171304;	1741606984.000;	      0
20250310;	171308;	1741606988.000;	      0
20250310;	171312;	1741606992.000;	      0
20250310;	171316;	1741606996.000;	      0
20250310;	171320;	1741607000.000;	      0
20250310;	171324;	1741607004.000;	      0
20250310;	171328;	1741607008.000;	      0
20250310;	171332;	1741607012.000;	      0
20250310;	171336;	1741607016.000;	      0
20250310;	171340;	1741607020.000;	      0
20250310;	171344;	1741607024.000;	      0
20250310;	171348;	1741607028.000;	      0
20250310;	171352;	1741607032.000;	      0
20250310;	171356;	1741607036.000;	      0
20250310;	171400;	1741607040.000;	      0
20250310;	171404;	1741607044.000;	      0
20250310;	171408;	1741607048.000;	      0
20250310;	171412;	1741607052.000;	      0
20250310;	171416;	1741607056.000;	      0
20250310;	171420;	1741607060.000;	      0
20250310;	171424;	1741607064.000;	      0
20250310;	171428;	1741607068.000;	      0
20250310;	171432;	1741607072.000;	      0
20250310;	171436;	1741607076.000;	      0
20250310;	171440;	1741607080.000;	      0
20250310;	171444;	1741607084.000;	      0
20250310;	171448;	1741607088.000;	      0
20250310;	171452;	1741607092.000;	      0
20250310;	171456;	1741607096.000;	      0
20250310;	171500;	1741607100.000;	      0
20250310;	171504;	1741607104.000;	      0
20250310;	171508;	1741607108.000;	      0
20250310;	171512;	1741607112.000;	      0
20250310;	171516;	1741607116.000;	      0
20250310;	171520;	1741607120.000;	      0
20250310;	171524;	1741607124.000;	      0
20250310;	171528;	1741607128.000;	      0
20250310;	171532;	1741607132.000;	      0
20250310;	171536;	1741607136.000;	      0
20250310;	171540;	1741607140.000;	      0
20250310;	171544;	1741607144.000;	      0
20250310;	171548;	1741607148.000;	      0
20250310;	171552;	1741607152.000;	      0
20250310;	171556;	1741607156.000;	      0
20250310;	171600;	1741607160.000;	      0
20250310;	171604;	1741607164.000;	      0
20250310;	171608;	1741607168.000;	      0
20250310;	171612;	1741607172.000;	      0
20250310;	171616;	1741607176.000;	      0
20250310;	171620;	1741607180.000;	      0
20250310;	171624;	1741607184.000;	      0
20250310;	171628;	1741607188.000;	      0
20250310;	171632;	1741607192.000;	      0
20250310;	171636;	1741607196.000;	      0
20250310;	171640;	1741607200.000;	      0
20250310;	171644;	1741607204.000;	      0
20250310;	171648;	1741607208.000;	      0
20250310;	171652;	1741607212.000;	      0
20250310;	171656;	1741607216.000;	      0
20250310;	171700;	1741607220.000;	      0
20250310;	171704;	1741607224.000;	      0
20250310;	171708;	1741607228.000;	      0
20250310;	171712;	1741607232.000;	      0
20250310;	171716;	1741607236.000;	      0
20250310;	171720;	1741607240.000;	      0
20250310;	171724;	1741607244.000;	      0
20250310;	171728;	1741607248.000;	      0
20250310;	171732;	1741607252.000;	      0
20250310;	171736;	1741607256.000;	      0
20250310;	171740;	1741607260.000;	      0
20250310;	171744;	1741607264.000;	      0
20250310;	171748;	1741607268.000;	      0
20250310;	171752;	1741607272.000;	      0
20250310;	171756;	1741607276.000;	      0
20250310;	171800;	1741607280.000;	      0
20250310;	171804;	1741607284.000;	      0
20250310;	171808;	1741607288.000;	      0
20250310;	171812;	1741607292.000;	      0
20250310;	171816;	1741607296.000;	      0
20250310;	171820;	1741607300.000;	      0
20250310;	171824;	1741607304.000;	      0
20250310;	171828;	1741607308.000;	      0
20250310;	171832;	1741607312.000;	      0
20250310;	171836;	1741607316.000;	      0
20250310;	171840;	1741607320.000;	      0
20250310;	171844;	1741607324.000;	      0
20250310;	171848;	1741607328.000;	      0
20250310;	171852;	1741607332.000;	      0
20250310;	171856;	1741607336.000;	      0
20250310;	171900;	1741607340.000;	      0
20250310;	171904;	1741607344.000;	      0
20250310;	171908;	1741607348.000;	      0
20250310;	171912;	1741607352.000;	      0
20250310;	171916;	1741607356.000;	      0
20250310;	171920;	1741607360.000;	      0
20250310;	171924;	1741607364.000;	      0
20250310;	171928;	1741607368.000;	      0
20250310;	171932;	1741607372.000;	      0
20250310;	171936;	1741607376.000;	      0
20250310;	171940;	1741607380.000;	      0
20250310;	171944;	1741607384.000;	      0
20250310;	171948;	1741607388.000;	      0
20250310;	171952;	1741607392.000;	      0
20250310;	171956;	1741607396.000;	      0
20250310;	172000;	1741607400.000;	      0
20250310;	172004;	1741607404.000;	      0
20250310;	172008;	1741607408.000;	      0
20250310;	172012;	1741607412.000;	      0
20250310;	172016;	1741607416.000;	      0
20250310;	172020;	1741607420.000;	      0
20250310;	172024;	1741607424.000;	      0
20250310;	172028;	1741607428.000;	      0
20250310;	172032;	1741607432.000;	      0
20250310;	172036;	1741607436.000;	      0
20250310;	172040;	1741607440.000;	      0
20250310;	172044;	1741607444.000;	      0
20250310;	172048;	1741607448.000;	      0
20250310;	172052;	1741607452.000;	      0
20250310;	172056;	1741607456.000;	      0
20250310;	172100;	1741607460.000;	      0
20250310;	172104;	1741607464.000;	      0
20250310;	172108;	1741607468.000;	      0
20250310;	172112;	1741607472.000;	      0
20250310;	172116;	1741607476.000;	      0
20250310;	172120;	1741607480.000;	      0
20250310;	172124;	1741607484.000;	      0
20250310;	172128;	1741607488.000;	      0
20250310;	172132;	1741607492.000;	      0
20250310;	172136;	1741607496.000;	      0
20250310;	172140;	1741607500.000;	      0
20250310;	172144;	1741607504.000;	      0
20250310;	172148;	1741607508.000;	      0
20250310;	172152;	1741607512.000;	      0
20250310;	172156;	1741607516.000;	      0
20250310;	172200;	1741607520.000;	      0
20250310;	172204;	1741607524.000;	      0
20250310;	172208;	1741607528.000;	      0
20250310;	172212;	1741607532.000;	      0
20250310;	172216;	1741607536.000;	      0
20250310;	172220;	1741607540.000;	      0
20250310;	172224;	1741607544.000;	      0
20250310;	172228;	1741607548.000;	      0
20250310;	172232;	1741607552.000;	      0
20250310;	172236;	1741607556.000;	      0
20250310;	172240;	1741607560.000;	      0
20250310;	172244;	1741607564.000;	      0
20250310;	172248;	1741607568.000;	  err32
20250310;	172252;	1741607572.000;	  err32
20250310;	172256;	1741607576.000;	  err32
20250310;	172300;	1741607580.000;	  err32
20250310;	172304;	1741607584.000;	  err32
20250310;	172308;	1741607588.000;	  err32
20250310;	172312;	1741607592.000;	  err32
20250310;	172316;	1741607596.000;	  err32
20250310;	172320;	1741607600.000;	  err32
20250310;	172324;	1741607604.000;	  err32
20250310;	172328;	1741607608.000;	  err32
20250310;	172332;	1741607612.000;	  err32
20250310;	172336;	1741607616.000;	  err32
20250310;	172340;	1741607620.000;	  err32
20250310;	172344;	1741607624.000;	  err32
20250310;	172348;	1741607628.000;	  err32
20250310;	172352;	1741607632.000;	  err32
20250310;	172356;	1741607636.000;	  err32
20250310;	172400;	1741607640.000;	  err32
20250310;	172404;	1741607644.000;	  err32
20250310;	172408;	1741607648.000;	  err32
20250310;	172412;	1741607652.000;	  err32
20250310;	172416;	1741607656.000;	  err32
20250310;	172420;	1741607660.000;	  err32
20250310;	172424;	1741607664.000;	  err32
20250310;	172428;	1741607668.000;	  err32
20250310;	172432;	1741607672.000;	  err32
20250310;	172436;	1741607676.000;	  err32
20250310;	172440;	1741607680.000;	  err32
20250310;	172444;	1741607684.000;	  err32
20250310;	172448;	1741607688.000;	  err32
20250310;	172452;	1741607692.000;	  err32
20250310;	172456;	1741607696.000;	  err32
20250310;	172500;	1741607700.000;	  err32
20250310;	172504;	1741607704.000;	  err32
20250310;	172508;	1741607708.000;	  err32
20250310;	172512;	1741607712.000;	  err32
20250310;	172516;	1741607716.000;	  err32
20250310;	172520;	1741607720.000;	  err32
20250310;	172524;	1741607724.000;	  err32
20250310;	172528;	1741607728.000;	  err32
20250310;	172532;	1741607732.000;	  err32
20250310;	172536;	1741607736.000;	  err32
20250310;	172540;	1741607740.000;	  err32
20250310;	172544;	1741607744.000;	  err32
20250310;	172548;	1741607748.000;	  err32
20250310;	172552;	1741607752.000;	  err32
20250310;	172556;	1741607756.000;	  err32
20250310;	172600;	1741607760.000;	  err32
20250310;	172604;	1741607764.000;	  err32
20250310;	172608;	1741607768.000;	  err32
20250310;	172612;	1741607772.000;	  err32
20250310;	172616;	1741607776.000;	  err32
20250310;	172620;	1741607780.000;	  err32
20250310;	172624;	1741607784.000;	  err32
20250310;	172628;	1741607788.000;	  err32
20250310;	172632;	1741607792.000;	  err32
20250310;	172636;	1741607796.000;	  err32
20250310;	172640;	1741607800.000;	  err32
20250310;	172644;	1741607804.000;	  err32
20250310;	172648;	1741607808.000;	  err32
20250310;	172652;	1741607812.000;	  err32
20250310;	172656;	1741607816.000;	  err32
20250310;	172700;	1741607820.000;	  err32
20250310;	172704;	1741607824.000;	  err32
20250310;	172708;	1741607828.000;	  err32
20250310;	172712;	1741607832.000;	  err32
20250310;	172716;	1741607836.000;	  err32
20250310;	172720;	1741607840.000;	  err32
20250310;	172724;	1741607844.000;	  err32
20250310;	172728;	1741607848.000;	  err32
20250310;	172732;	1741607852.000;	  err32
20250310;	172736;	1741607856.000;	  err32
20250310;	172740;	1741607860.000;	  err32
20250310;	172744;	1741607864.000;	  err32
20250310;	172748;	1741607868.000;	  err32
20250310;	172752;	1741607872.000;	  err32
20250310;	172756;	1741607876.000;	  err32
20250310;	172800;	1741607880.000;	  err32
20250310;	172804;	1741607884.000;	  err32
20250310;	172808;	1741607888.000;	  err32
20250310;	172812;	1741607892.000;	  err32
20250310;	172816;	1741607896.000;	  err32
20250310;	172820;	1741607900.000;	  err32
20250310;	172824;	1741607904.000;	  err32
20250310;	172828;	1741607908.000;	  err32
20250310;	172832;	1741607912.000;	  err32
20250310;	172836;	1741607916.000;	  err32
20250310;	172840;	1741607920.000;	  err32
20250310;	172844;	1741607924.000;	  err32
20250310;	172848;	1741607928.000;	  err32
20250310;	172852;	1741607932.000;	  err32
20250310;	172856;	1741607936.000;	  err32
20250310;	172900;	1741607940.000;	  err32
20250310;	172904;	1741607944.000;	  err32
20250310;	172908;	1741607948.000;	  err32
20250310;	172912;	1741607952.000;	  err32
20250310;	172916;	1741607956.000;	  err32
20250310;	172920;	1741607960.000;	  err32
20250310;	172924;	1741607964.000;	  err32
20250310;	172928;	1741607968.000;	  err32
20250310;	172932;	1741607972.000;	  err32
20250310;	172936;	1741607976.000;	  err32
20250310;	172940;	1741607980.000;	  err32
20250310;	172944;	1741607984.000;	  err32
20250310;	172948;	1741607988.000;	  err32
20250310;	172952;	1741607992.000;	  err32
20250310;	172956;	1741607996.000;	  err32
20250310;	173000;	1741608000.000;	  err32
20250310;	173004;	1741608004.000;	  err32
20250310;	173008;	1741608008.000;	  err32
20250310;	173012;	1741608012.000;	  err32
20250310;	173016;	1741608016.000;	  err32
20250310;	173020;	1741608020.000;	  err32
20250310;	173024;	1741608024.000;	  err32
20250310;	173028;	1741608028.000;	  err32
20250310;	173032;	1741608032.000;	  err32
20250310;	173036;	1741608036.000;	  err32
20250310;	173040;	1741608040.000;	  err32
20250310;	173044;	1741608044.000;	  err32
20250310;	173048;	1741608048.000;	  err32
20250310;	173052;	1741608052.000;	  err32
20250310;	173056;	1741608056.000;	  err32
20250310;	173100;	1741608060.000;	  err32
20250310;	173104;	1741608064.000;	  err32
20250310;	173108;	1741608068.000;	  err32
20250310;	173112;	1741608072.000;	  err32
20250310;	173116;	1741608076.000;	  err32
20250310;	173120;	1741608080.000;	  err32
20250310;	173124;	1741608084.000;	  err32
20250310;	173128;	1741608088.000;	  err32
20250310;	173132;	1741608092.000;	  err32
20250310;	173136;	1741608096.000;	  err32
20250310;	173140;	1741608100.000;	  err32
20250310;	173144;	1741608104.000;	  err32
20250310;	173148;	1741608108.000;	  err32
20250310;	173152;	1741608112.000;	  err32
20250310;	173156;	1741608116.000;	  err32
20250310;	173200;	1741608120.000;	  err32
20250310;	173204;	1741608124.000;	  err32
20250310;	173208;	1741608128.000;	  err32
20250310;	173212;	1741608132.000;	  err32
20250310;	173216;	1741608136.000;	  err32
20250310;	173220;	1741608140.000;	  err32
20250310;	173224;	1741608144.000;	  err32
20250310;	173228;	1741608148.000;	  err32
20250310;	173232;	1741608152.000;	  err32
20250310;	173236;	1741608156.000;	  err32
20250310;	173240;	1741608160.000;	  err32
20250310;	173244;	1741608164.000;	  err32
20250310;	173248;	1741608168.000;	  err32
20250310;	173252;	1741608172.000;	  err32
20250310;	173256;	1741608176.000;	  err32
20250310;	173300;	1741608180.000;	  err32
20250310;	173304;	1741608184.000;	  err32
20250310;	173308;	1741608188.000;	  err32
20250310;	173312;	1741608192.000;	  err32
20250310;	173316;	1741608196.000;	  err32
20250310;	173320;	1741608200.000;	  err32
20250310;	173324;	1741608204.000;	  err32
20250310;	173328;	1741608208.000;	  err32
20250310;	173332;	1741608212.000;	  err32
20250310;	173336;	1741608216.000;	  err32
20250310;	173340;	1741608220.000;	  err32
20250310;	173344;	1741608224.000;	  err32
20250310;	173348;	1741608228.000;	  err32
20250310;	173352;	1741608232.000;	  err32
20250310;	173356;	1741608236.000;	  err32
20250310;	173400;	1741608240.000;	  err32
20250310;	173404;	1741608244.000;	  err32
20250310;	173408;	1741608248.000;	  err32
20250310;	173412;	1741608252.000;	  err32
20250310;	173416;	1741608256.000;	  err32
20250310;	173420;	1741608260.000;	  err32
20250310;	173424;	1741608264.000;	  err32
20250310;	173428;	1741608268.000;	  err32
20250310;	173432;	1741608272.000;	  err32
20250310;	173436;	1741608276.000;	  err32
20250310;	173440;	1741608280.000;	  err32
20250310;	173444;	1741608284.000;	  err32
20250310;	173448;	1741608288.000;	  err32
20250310;	173452;	1741608292.000;	  err32
20250310;	173456;	1741608296.000;	  err32
20250310;	173500;	1741608300.000;	  err32
20250310;	173504;	1741608304.000;	  err32
20250310;	173508;	1741608308.000;	  err32
20250310;	173512;	1741608312.000;	  err32
20250310;	173516;	1741608316.000;	  err32
20250310;	173520;	1741608320.000;	  err32
20250310;	173524;	1741608324.000;	  err32
20250310;	173528;	1741608328.000;	  err32
20250310;	173532;	1741608332.000;	  err32
20250310;	173536;	1741608336.000;	  err32
20250310;	173540;	1741608340.000;	  err32
20250310;	173544;	1741608344.000;	  err32
20250310;	173548;	1741608348.000;	  err32
20250310;	173552;	1741608352.000;	  err32
20250310;	173556;	1741608356.000;	  err32
20250310;	173600;	1741608360.000;	  err32
20250310;	173604;	1741608364.000;	  err32
20250310;	173608;	1741608368.000;	  err32
20250310;	173612;	1741608372.000;	  err32
20250310;	173616;	1741608376.000;	  err32
20250310;	173620;	1741608380.000;	  err32
20250310;	173624;	1741608384.000;	  err32
20250310;	173628;	1741608388.000;	  err32
20250310;	173632;	1741608392.000;	  err32
20250310;	173636;	1741608396.000;	  err32
20250310;	173640;	1741608400.000;	  err32
20250310;	173644;	1741608404.000;	  err32
20250310;	173648;	1741608408.000;	  err32
20250310;	173652;	1741608412.000;	  err32
20250310;	173656;	1741608416.000;	  err32
20250310;	173700;	1741608420.000;	  err32
20250310;	173704;	1741608424.000;	  err32
20250310;	173708;	1741608428.000;	  err32
20250310;	173712;	1741608432.000;	  err32
20250310;	173716;	1741608436.000;	  err32
20250310;	173720;	1741608440.000;	  err32
20250310;	173724;	1741608444.000;	  err32
20250310;	173728;	1741608448.000;	  err32
20250310;	173732;	1741608452.000;	  err32
20250310;	173736;	1741608456.000;	  err32
20250310;	173736;	1741608456.000;	  err11
20250310;	173740;	1741608460.000;	      0
20250310;	173744;	1741608464.000;	      0
20250310;	173748;	1741608468.000;	      0
20250310;	173752;	1741608472.000;	      0
20250310;	173756;	1741608476.000;	      0
20250310;	173800;	1741608480.000;	      0
20250310;	173804;	1741608484.000;	      0
20250310;	173808;	1741608488.000;	      0
20250310;	173812;	1741608492.000;	      0
20250310;	173816;	1741608496.000;	      0
20250310;	173820;	1741608500.000;	      0
20250310;	173824;	1741608504.000;	      0
20250310;	173828;	1741608508.000;	      0
20250310;	173832;	1741608512.000;	      0
20250310;	173836;	1741608516.000;	      0
20250310;	173840;	1741608520.000;	      0
20250310;	173844;	1741608524.000;	      0
20250310;	173848;	1741608528.000;	      0
20250310;	173852;	1741608532.000;	      0
20250310;	173856;	1741608536.000;	      0
20250310;	173900;	1741608540.000;	      0
20250310;	173904;	1741608544.000;	      0
20250310;	173908;	1741608548.000;	      0
20250310;	173912;	1741608552.000;	      0
20250310;	173916;	1741608556.000;	      0
20250310;	173920;	1741608560.000;	      0
20250310;	173924;	1741608564.000;	      0
20250310;	173928;	1741608568.000;	      0
20250310;	173932;	1741608572.000;	      0
20250310;	173936;	1741608576.000;	      0
20250310;	173940;	1741608580.000;	      0
20250310;	173944;	1741608584.000;	      0
20250310;	173948;	1741608588.000;	      0
20250310;	173952;	1741608592.000;	      0
20250310;	173956;	1741608596.000;	      0
20250310;	174000;	1741608600.000;	      0
20250310;	174004;	1741608604.000;	      0
20250310;	174008;	1741608608.000;	      0
20250310;	174012;	1741608612.000;	      0
20250310;	174016;	1741608616.000;	      0
20250310;	174020;	1741608620.000;	      0
20250310;	174024;	1741608624.000;	      0
20250310;	174028;	1741608628.000;	      0
20250310;	174032;	1741608632.000;	      0
20250310;	174036;	1741608636.000;	      0
20250310;	174040;	1741608640.000;	      0
20250310;	174044;	1741608644.000;	      0
20250310;	174048;	1741608648.000;	      0
20250310;	174052;	1741608652.000;	      0
20250310;	174056;	1741608656.000;	      0
20250310;	174100;	1741608660.000;	      0
20250310;	174104;	1741608664.000;	      0
20250310;	174108;	1741608668.000;	      0
20250310;	174112;	1741608672.000;	      0
20250310;	174116;	1741608676.000;	      0
20250310;	174120;	1741608680.000;	      0
20250310;	174124;	1741608684.000;	      0
20250310;	174128;	1741608688.000;	      0
20250310;	174132;	1741608692.000;	      0
20250310;	174136;	1741608696.000;	      0
20250310;	174140;	1741608700.000;	      0
20250310;	174144;	1741608704.000;	      0
20250310;	174148;	1741608708.000;	      0
20250310;	174152;	1741608712.000;	      0
20250310;	174156;	1741608716.000;	      0
20250310;	174200;	1741608720.000;	      0
20250310;	174204;	1741608724.000;	      0
20250310;	174208;	1741608728.000;	      0
20250310;	174212;	1741608732.000;	      0
20250310;	174216;	1741608736.000;	      0
20250310;	174220;	1741608740.000;	      0
